Code Departamento,distanciaRio,hayRioCercano,tipoDeSuelo,estacion,temperature_2m,total_evaporation_sum,volumetric_soil_water_layer_1,precipitation_1,precipitation_2,precipitation_3,precipitation_4,precipitation_5,precipitation_6,precipitation_7,seInunda
02006,5.9,False,Miscelaneas,verano,26.183411534627282,2.8371168300509,0.4157975514729817,6.4,29.7,13.5,43.4,0.0,0.0,40.1,1
02003,2.82,True,Miscelaneas,verano,26.183411534627282,2.8371168300509,0.4157975514729817,6.4,29.7,13.5,43.4,0.0,0.0,40.1,1
02014,2.68,True,Miscelaneas,verano,26.183411534627282,2.8371168300509,0.4157975514729817,6.4,29.7,13.5,43.4,0.0,0.0,40.1,1
02001,1.05,True,Miscelaneas,verano,26.183411534627282,2.8371168300509,0.4157975514729817,7.0,28.0,8.7,33.0,0.0,0.0,33.3,1
02004,2.09,True,Miscelaneas,verano,26.183411534627282,2.8371168300509,0.4157975514729817,7.0,28.0,8.7,33.0,0.0,0.0,33.3,1
02003,2.82,True,Miscelaneas,verano,26.183411534627282,2.8371168300509,0.4157975514729817,6.4,29.7,13.5,43.4,0.0,0.0,40.1,1
02014,2.68,True,Miscelaneas,verano,26.183411534627282,2.8371168300509,0.4157975514729817,6.4,29.7,13.5,43.4,0.0,0.0,40.1,1
06840,6.8,False,Miscelaneas,verano,26.223613357543968,2.6664445176719997,0.4721698760986328,6.4,29.7,13.5,43.4,0.0,0.0,40.1,1
06805,1.44,True,Rio,verano,26.563375727335654,3.0091032385826,0.4496568044026692,4.9,29.4,17.0,49.6,0.0,0.2,47.6,1
06749,5.62,False,Rio,verano,26.704489008585654,3.10196634382,0.5453713734944662,4.9,29.4,17.0,49.6,0.0,0.2,47.6,1
06638,12.77,False,Molisoles,verano,26.327291742960654,2.4786386638879,0.4417285919189453,9.9,29.7,13.6,33.1,0.0,0.0,29.8,1
06568,15.92,False,Miscelaneas,verano,26.200826899210654,2.6082508265972,0.4378496805826823,11.7,31.0,7.8,30.6,0.0,0.0,28.2,1
06568,15.92,False,Miscelaneas,verano,26.200826899210654,2.6082508265972,0.4378496805826823,11.7,31.0,7.8,30.6,0.0,0.0,28.2,1
06560,17.53,False,Complejo indiferenci,verano,26.177063878377282,2.5506149977445,0.4572696685791015,6.6,29.4,12.4,38.3,0.0,0.0,35.6,1
06539,18.44,False,Complejo indiferenci,verano,26.161520258585654,2.5461027398705003,0.4432907104492187,11.7,31.0,7.8,30.6,0.0,0.0,28.2,1
06525,28.61,False,Complejo indiferenci,verano,25.936015701293968,2.3152325302362,0.4753150939941406,16.3,31.5,12.9,27.1,0.0,0.0,20.4,1
06505,9.75,False,Complejo indiferenci,verano,25.862529373168968,3.0116774141788003,0.4559205373128255,9.4,29.5,6.0,53.2,0.0,0.0,30.8,1
06497,7.25,False,Complejo indiferenci,verano,26.057679112752282,2.3561026901006,0.4437917073567708,13.7,29.4,13.2,30.2,0.0,0.3,20.7,1
06490,5.53,False,Miscelaneas,verano,26.172750727335654,2.5597214698791,0.4388421376546224,7.0,28.0,8.7,33.0,0.0,0.0,33.3,1
06434,4.6,True,Miscelaneas,verano,26.172750727335654,2.5597214698791,0.4388421376546224,7.0,28.0,8.7,33.0,0.0,0.0,33.3,1
06441,23.31,False,Complejo indiferenci,verano,25.910462315877282,2.9124934226274,0.4356664021809895,9.1,36.6,8.0,47.7,0.0,0.0,31.3,1
06427,4.98,True,Molisoles,verano,26.169576899210654,2.5402102619409,0.4472516377766927,7.0,28.0,8.7,33.0,0.0,0.0,33.3,1
06638,10.41,False,Molisoles,verano,26.327291742960654,2.4786386638879,0.4417285919189453,9.9,29.7,13.6,33.1,0.0,0.0,29.8,1
06638,10.41,False,Molisoles,verano,26.327291742960654,2.4786386638879,0.4417285919189453,9.9,29.7,13.6,33.1,0.0,0.0,29.8,1
06371,8.51,False,Miscelaneas,verano,26.223613357543968,2.6664445176719997,0.4721698760986328,6.4,29.7,13.5,43.4,0.0,0.0,40.1,1
06364,20.0,False,Complejo indiferenci,verano,25.981832758585654,2.2902404889464,0.4678955078125,16.3,31.5,12.9,27.1,0.0,0.0,20.4,1
06357,17.47,False,Molisoles,verano,21.633199946085654,2.5010518729686,0.4070142110188802,6.9,46.3,0.8,5.7,0.0,0.0,0.1,1
06274,1.42,True,Complejo indiferenci,verano,26.060120519002282,2.9404694214463,0.4631417592366536,4.5,26.8,10.2,34.5,0.0,0.0,38.5,1
06245,6.45,False,Miscelaneas,verano,26.068339920043968,3.2462188974022,0.431186040242513,9.1,36.6,8.0,47.7,0.0,0.0,31.3,1
06161,5.4,False,Molisoles,verano,25.715393956502282,2.3558046668767,0.4576574961344401,18.8,29.4,16.9,25.9,0.0,0.7,22.4,1
06140,5.72,False,Molisoles,verano,25.890605545043968,2.5460543110966003,0.4578336079915364,23.3,36.2,23.1,28.4,0.0,0.4,14.0,1
06126,0.02,True,Rio,verano,26.799866612752282,2.9790326952934,0.5479698181152344,4.2,24.6,22.3,53.3,0.0,0.9,53.0,1
06119,12.02,False,Molisoles,verano,25.859518305460654,2.7361093088984,0.4333883921305339,9.9,37.3,7.5,40.4,0.0,0.0,26.8,1
06091,14.45,False,Miscelaneas,verano,26.105774815877282,2.8336700052022,0.4512837727864583,9.1,36.6,8.0,47.7,0.0,0.0,31.3,1
06028,1.13,True,Miscelaneas,verano,26.098287836710654,2.6063891127705,0.4589118957519531,7.0,28.0,8.7,33.0,0.0,0.0,33.3,1
06882,3.88,True,Rio,verano,26.564677810668968,2.5993203744291997,0.5286178588867188,13.1,33.8,24.4,44.0,0.0,0.7,47.4,1
82063,23.73,False,Molisoles,verano,20.797081247965536,4.4656554237008,0.356204350789388,0.0,0.0,8.4,0.4,6.7,0.5,0.3,1
34028,47.74,False,Alfisoles,verano,22.103884633382165,5.6968256831168995,0.3253885904947917,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1
30070,11.16,False,Molisoles,verano,21.434044138590536,2.5765774771571,0.3230209350585937,0.0,0.0,7.8,15.5,32.5,3.7,0.7,1
06357,17.47,False,Molisoles,verano,19.65409622192385,4.1344771161675,0.410952885945638,0.0,0.3,0.0,4.8,0.7,0.6,0.0,1
86056,42.91,False,Molisoles,verano,26.291439310709677,4.0833326056599,0.3370901743570964,0.5,0.5,19.0,81.1,6.0,21.7,0.0,1
86133,6.85,False,Entisoles,verano,23.838070170084677,3.8719056174158997,0.3962300618489583,0.9,1.2,13.5,22.7,1.9,17.4,0.0,1
82098,17.29,False,Complejo indiferenci,verano,26.13820037841805,2.8367573395370997,0.2588755289713542,0.0,0.0,0.0,0.0,10.2,18.2,0.0,1
82049,17.99,False,Alfisoles,verano,25.416113789876306,3.6291750147938,0.2802619934082031,0.0,0.0,0.0,0.0,21.9,12.7,0.0,1
82035,2.91,True,Molisoles,verano,25.206478373209677,4.2645949870347,0.1638495127360026,0.0,0.0,0.0,0.1,7.9,12.0,0.0,1
90014,21.31,False,Molisoles,verano,25.935944493611657,6.3440185040234995,0.407782236735026,0.0,0.4,0.7,18.7,2.2,17.4,3.2,1
90042,25.5,False,Roca,verano,24.54100634257003,6.3029546290636,0.3805217742919922,0.0,0.0,0.2,21.3,5.6,24.2,7.1,1
86140,27.02,False,Alfisoles,verano,26.802643712361657,3.5898741334676,0.2335554758707682,0.0,2.7,0.0,0.0,0.0,7.7,0.0,1
86175,15.66,False,Alfisoles,verano,27.958893712361657,5.3587127476930005,0.3525854746500651,0.0,0.0,0.0,0.0,0.0,2.2,0.0,1
86168,18.29,False,Alfisoles,verano,27.127269363403343,5.0386935472488,0.2505073547363281,0.0,0.0,0.0,0.0,0.0,6.1,0.0,1
86112,10.57,False,Alfisoles,verano,26.870677566528343,5.262654274702,0.2791392008463542,0.0,0.0,0.0,0.0,0.0,5.4,0.0,1
86105,8.34,False,Alfisoles,verano,27.777497227986657,4.537032917141899,0.3651854197184245,0.0,0.0,0.0,0.8,0.0,5.2,0.0,1
86105,8.34,False,Alfisoles,verano,27.777497227986657,4.537032917141899,0.3651854197184245,0.0,0.0,0.0,0.8,0.0,5.2,0.0,1
86042,12.07,False,Molisoles,verano,26.69774462382003,5.5680554360151,0.2651538848876953,0.0,0.5,0.0,0.0,0.0,1.7,0.0,1
86119,49.25,False,Entisoles,verano,27.54491259257003,6.5143499523401,0.3200403849283854,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1
14021,20.69,False,Miscelaneas,verano,22.635463333129906,3.4316070377826002,0.3311996459960937,0.0,0.0,0.2,0.0,0.0,3.5,0.1,1
74049,58.78,False,Entisoles,verano,21.15125109354659,2.3350547999143,0.1949214935302734,5.6,0.8,0.4,0.0,1.6,9.9,23.5,1
22140,11.88,False,Complejo indiferenci,verano,25.526983515421648,4.5460425317287,0.3911902109781901,0.8,5.0,0.0,0.0,0.0,0.0,2.1,1
66056,25.44,False,Molisoles,verano,21.464809036254906,3.6019552499055,0.4575697580973307,1.0,8.3,20.8,4.8,8.7,0.6,11.7,1
18021,6.4,False,Rio,verano,25.72693468729659,4.5303646475076,0.3799063364664714,1.2,4.5,0.0,0.0,0.0,0.0,12.9,1
66056,25.44,False,Molisoles,verano,21.464809036254906,3.6019552499055,0.4575697580973307,1.0,8.3,20.8,4.8,8.7,0.6,11.7,1
86091,23.4,False,Molisoles,verano,24.241908645629906,5.4025165736675005,0.3640689849853515,0.2,26.9,0.0,30.6,2.2,6.6,0.9,1
86070,34.35,False,Entisoles,verano,25.214483515421648,5.0940178334712005,0.3784332275390625,1.3,22.1,0.1,7.5,0.2,13.4,11.7,1
86056,42.91,False,Molisoles,verano,25.862432734171648,4.2087994515895,0.3822275797526042,0.1,4.5,3.5,34.7,1.0,14.9,16.2,1
86021,37.58,False,Alfisoles,verano,25.981898880004906,4.3066181242465005,0.360260009765625,0.8,2.4,0.0,0.5,0.0,15.1,1.3,1
50049,18.88,False,Roca,verano,10.426001485188806,1.1163987219333,0.0636329650878906,0.0,0.3,4.6,6.3,5.7,6.6,2.8,1
50049,18.88,False,Roca,verano,10.426001485188806,1.1163987219333,0.0636329650878906,0.0,0.3,4.6,6.3,5.7,6.6,2.8,1
90084,7.44,False,Molisoles,verano,24.824438985188806,5.4085506126284,0.426343282063802,0.0,4.7,20.0,4.2,4.3,71.0,4.0,1
86070,34.35,False,Entisoles,verano,28.147681172688806,5.3012631833553,0.2583382924397786,0.0,2.1,17.8,2.5,0.1,35.5,37.0,1
86070,34.35,False,Entisoles,verano,28.147681172688806,5.3012631833553,0.2583382924397786,0.0,2.1,17.8,2.5,0.1,35.5,37.0,1
86049,13.33,False,Alfisoles,verano,27.502661641438806,3.9854673668742,0.2144349416097005,0.0,5.5,11.2,0.6,1.0,58.4,4.2,1
86049,13.33,False,Alfisoles,verano,27.502661641438806,3.9854673668742,0.2144349416097005,0.0,5.5,11.2,0.6,1.0,58.4,4.2,1
86035,0.64,True,Alfisoles,verano,27.614722188313806,4.2473087087273,0.3260180155436198,0.0,7.7,16.0,1.6,1.4,61.7,2.5,1
86035,0.64,True,Alfisoles,verano,27.614722188313806,4.2473087087273,0.3260180155436198,0.0,7.7,16.0,1.6,1.4,61.7,2.5,1
86014,89.3,False,Entisoles,verano,28.798641459147177,4.0198210626840005,0.1980603535970052,0.0,3.0,11.8,2.1,0.7,5.7,30.6,1
86014,89.3,False,Entisoles,verano,28.798641459147177,4.0198210626840005,0.1980603535970052,0.0,3.0,11.8,2.1,0.7,5.7,30.6,1
86014,89.3,False,Entisoles,verano,28.798641459147177,4.0198210626840005,0.1980603535970052,0.0,3.0,11.8,2.1,0.7,5.7,30.6,1
86014,89.3,False,Entisoles,verano,28.798641459147177,4.0198210626840005,0.1980603535970052,0.0,3.0,11.8,2.1,0.7,5.7,30.6,1
86014,89.3,False,Entisoles,verano,28.798641459147177,4.0198210626840005,0.1980603535970052,0.0,3.0,11.8,2.1,0.7,5.7,30.6,1
02010,4.71,True,Miscelaneas,verano,24.160620625813806,2.5907577946782,0.1934458414713541,0.0,0.6,0.0,1.7,16.2,0.0,0.0,1
02013,3.99,True,Miscelaneas,verano,24.11952362060549,2.081299200654,0.1346753438313802,0.0,0.4,0.0,1.0,19.7,0.0,0.0,1
02014,2.68,True,Miscelaneas,verano,24.11952362060549,2.081299200654,0.1346753438313802,0.0,0.4,0.0,1.0,19.7,0.0,0.0,1
02009,4.96,True,Miscelaneas,verano,24.160620625813806,2.5907577946782,0.1934458414713541,0.0,0.6,0.0,1.7,16.2,0.0,0.0,1
02011,3.14,True,Miscelaneas,verano,24.160620625813806,2.5907577946782,0.1934458414713541,0.0,0.4,0.0,1.0,19.7,0.0,0.0,1
02007,7.04,False,Miscelaneas,verano,24.160620625813806,2.5907577946782,0.1934458414713541,0.0,0.6,0.0,1.7,16.2,0.0,0.0,1
02013,3.99,True,Miscelaneas,verano,24.11952362060549,2.081299200654,0.1346753438313802,0.0,0.4,0.0,1.0,19.7,0.0,0.0,1
02006,5.9,False,Miscelaneas,verano,24.11952362060549,2.081299200654,0.1346753438313802,0.0,0.4,0.0,1.0,19.7,0.0,0.0,1
66133,14.31,False,Molisoles,verano,27.78773651123049,5.7098073884844,0.3719285329182942,0.1,0.1,6.3,7.6,0.0,3.9,20.0,1
66133,14.31,False,Molisoles,verano,27.78773651123049,5.7098073884844,0.3719285329182942,0.1,0.1,6.3,7.6,0.0,3.9,20.0,1
66035,9.28,False,Alfisoles,verano,19.056860860188806,3.4912973642349,0.5002778371175131,1.9,10.8,2.5,0.0,0.7,14.8,2.8,1
66028,15.04,False,Inceptisoles,verano,17.493465677897177,3.0229063704609,0.4880186716715495,1.6,5.8,9.0,1.0,5.2,33.1,7.1,1
82063,23.73,False,Molisoles,verano,25.521297709147177,4.3525099754333,0.3432998657226562,0.0,4.3,10.4,29.8,9.1,0.7,0.0,1
82049,17.99,False,Alfisoles,verano,25.492489115397177,4.7443257644772,0.3659572601318359,0.0,26.2,35.0,20.7,2.8,1.1,5.1,1
90056,13.29,False,Molisoles,verano,26.267798360188806,5.3758360445499,0.3411095937093099,0.0,5.4,8.5,3.0,5.7,45.8,2.6,1
90014,21.31,False,Molisoles,verano,26.440731302897177,5.528375506401001,0.3733164469401042,0.0,4.7,20.0,4.2,4.3,71.0,4.0,1
90014,21.31,False,Molisoles,verano,26.440731302897177,5.528375506401001,0.3733164469401042,0.0,4.7,20.0,4.2,4.3,71.0,4.0,1
90014,21.31,False,Molisoles,verano,26.440731302897177,5.528375506401001,0.3733164469401042,0.0,4.7,20.0,4.2,4.3,71.0,4.0,1
90070,13.31,False,Roca,verano,25.36244354248049,4.8059998080134,0.3655738830566406,1.0,5.1,2.7,3.5,7.5,19.1,1.8,1
90070,13.31,False,Roca,verano,25.36244354248049,4.8059998080134,0.3655738830566406,1.0,5.1,2.7,3.5,7.5,19.1,1.8,1
90014,21.31,False,Molisoles,verano,26.440731302897177,5.528375506401001,0.3733164469401042,0.0,4.7,20.0,4.2,4.3,71.0,4.0,1
90007,30.8,False,Entisoles,verano,23.94056854248049,4.8428131267428,0.4473470052083333,0.0,7.4,17.4,5.3,8.1,49.9,11.3,1
90007,30.8,False,Entisoles,verano,23.94056854248049,4.8428131267428,0.4473470052083333,0.0,7.4,17.4,5.3,8.1,49.9,11.3,1
34007,27.95,False,Rio,verano,26.72699635823568,5.5024158209562,0.329205830891927,0.0,12.3,10.1,0.0,8.3,10.0,0.6,1
34063,7.68,False,Rio,verano,28.172146097819052,3.4620827063918003,0.2619056701660156,0.0,13.0,7.2,0.0,4.6,25.4,0.0,1
34063,7.68,False,Rio,verano,28.172146097819052,3.4620827063918003,0.2619056701660156,0.0,13.0,7.2,0.0,4.6,25.4,0.0,1
86175,15.66,False,Alfisoles,verano,23.442979431152366,2.8242971748112997,0.3063869476318359,2.0,8.3,0.2,0.0,4.2,0.0,0.1,1
86168,18.29,False,Alfisoles,verano,22.00702565511068,2.1408526226878,0.1953392028808593,3.7,13.5,0.7,0.0,0.3,0.0,0.0,1
86105,8.34,False,Alfisoles,verano,23.05267995198568,2.5938218459485998,0.3358370463053385,3.9,9.6,0.0,0.0,0.8,0.0,0.1,1
86021,37.58,False,Alfisoles,verano,22.420274353027366,2.4544894695280997,0.2693970998128255,3.2,10.6,0.0,0.0,1.6,0.0,0.0,1
66133,14.31,False,Molisoles,verano,27.006130472819052,4.0645627304911,0.3652426401774089,2.3,24.1,7.3,0.0,10.8,39.1,1.1,1
66133,14.31,False,Molisoles,verano,27.006130472819052,4.0645627304911,0.3652426401774089,2.3,24.1,7.3,0.0,10.8,39.1,1.1,1
66133,14.31,False,Molisoles,verano,27.006130472819052,4.0645627304911,0.3652426401774089,2.3,24.1,7.3,0.0,10.8,39.1,1.1,1
66133,14.31,False,Molisoles,verano,27.006130472819052,4.0645627304911,0.3652426401774089,2.3,24.1,7.3,0.0,10.8,39.1,1.1,1
66133,14.31,False,Molisoles,verano,27.006130472819052,4.0645627304911,0.3652426401774089,2.3,24.1,7.3,0.0,10.8,39.1,1.1,1
66133,14.31,False,Molisoles,verano,27.006130472819052,4.0645627304911,0.3652426401774089,2.3,24.1,7.3,0.0,10.8,39.1,1.1,1
66161,4.53,True,Roca,verano,12.57269948323568,2.5499900802969,0.4666296641031901,25.5,39.4,1.8,2.3,7.6,51.9,4.3,1
66070,9.1,False,Roca,verano,11.065782165527366,2.3273928090929,0.5065472920735677,15.2,27.0,2.7,4.3,1.5,22.5,1.5,1
86049,13.33,False,Alfisoles,verano,22.857692972819052,2.146172337234,0.2602151234944661,6.5,18.6,1.2,0.0,0.2,0.0,1.2,1
38112,26.12,False,Aridisoles,verano,9.259060160319052,3.1682569533586,0.290744145711263,14.5,19.0,0.2,0.0,0.0,2.3,1.3,1
38094,43.06,False,Aridisoles,verano,11.409532165527366,3.0345087870955,0.4911473592122395,30.9,33.2,2.1,4.6,7.5,37.4,6.0,1
38094,43.06,False,Aridisoles,verano,11.409532165527366,3.0345087870955,0.4911473592122395,30.9,33.2,2.1,4.6,7.5,37.4,6.0,1
38028,25.12,False,Roca,verano,9.572536722819052,2.4891179054975,0.4091955820719401,16.6,25.0,0.0,1.3,0.0,1.2,0.0,1
90098,26.86,False,Roca,verano,18.038825607299827,2.6063499972224,0.3532314300537109,15.0,8.3,18.2,54.2,13.7,7.2,8.8,1
90077,16.62,False,Roca,verano,23.044440841674827,3.5011237487196,0.4259427388509114,4.5,5.4,35.6,32.2,3.0,14.7,22.8,1
90091,1.11,True,Entisoles,verano,25.531175867716513,4.0311366319656,0.3818098704020182,0.4,3.6,50.4,36.1,4.3,18.6,20.2,1
90091,1.11,True,Entisoles,verano,25.531175867716513,4.0311366319656,0.3818098704020182,0.4,3.6,50.4,36.1,4.3,18.6,20.2,1
90070,13.31,False,Roca,verano,24.606615320841513,3.5269949585199,0.4136816660563151,4.5,5.4,35.6,32.2,3.0,14.7,22.8,1
90049,27.69,False,Roca,verano,21.692796961466513,3.1366143375635,0.4200312296549479,2.6,11.4,15.2,32.0,3.0,14.6,15.9,1
90021,18.33,False,Roca,verano,22.575690841674827,3.7600994110107,0.422555923461914,4.5,5.4,35.6,32.2,3.0,14.7,22.8,1
90042,25.5,False,Roca,verano,23.568854904174827,3.8503967225550997,0.4158528645833333,4.5,5.4,35.6,32.2,3.0,14.7,22.8,1
90119,13.99,False,Molisoles,verano,23.086270268758142,3.7097996100783,0.4167626698811849,2.5,4.2,41.9,93.7,2.7,1.6,16.4,1
90105,15.47,False,Molisoles,verano,16.018806076049827,3.5840403288602,0.4208895365397135,15.8,9.5,37.2,99.6,7.9,6.8,12.8,1
90063,8.65,False,Inceptisoles,verano,24.465502039591513,3.6085890606045,0.4203739166259765,0.2,3.7,39.9,43.9,5.6,2.4,24.2,1
90063,8.65,False,Inceptisoles,verano,24.465502039591513,3.6085890606045,0.4203739166259765,0.2,3.7,39.9,43.9,5.6,2.4,24.2,1
90056,13.29,False,Molisoles,verano,26.127123133341513,4.023972898721601,0.3810138702392578,0.6,2.2,52.1,35.4,4.5,7.2,30.0,1
90028,12.15,False,Inceptisoles,verano,24.606615320841513,3.5269949585199,0.4136816660563151,0.6,2.2,52.1,35.4,4.5,7.2,30.0,1
90021,18.33,False,Roca,verano,22.575690841674827,3.7600994110107,0.422555923461914,4.5,5.4,35.6,32.2,3.0,14.7,22.8,1
90084,7.44,False,Molisoles,verano,24.263190841674827,4.013583995401801,0.4690157572428385,0.2,3.7,39.9,43.9,5.6,2.4,24.2,1
90084,7.44,False,Molisoles,verano,24.263190841674827,4.013583995401801,0.4690157572428385,0.2,3.7,39.9,43.9,5.6,2.4,24.2,1
90007,30.8,False,Entisoles,verano,24.075853602091513,4.9666939303278,0.4795951843261719,0.0,7.1,8.6,94.5,5.1,13.1,7.2,1
66098,11.23,False,Entisoles,verano,18.670336023966513,2.3420443758368004,0.4944915771484375,7.0,9.5,17.5,24.8,2.2,8.1,20.0,1
66028,15.04,False,Inceptisoles,verano,18.459479904174827,3.5653188824653,0.470895767211914,14.1,8.5,4.5,13.3,3.5,12.6,24.1,1
66021,21.78,False,Roca,verano,16.820482508341513,2.6285713538527,0.450924555460612,6.8,16.5,9.7,27.6,8.1,10.9,13.7,1
14098,23.14,False,Complejo indiferenci,verano,22.431973393758142,4.8167090862989,0.3514060974121094,0.0,2.0,24.6,3.2,0.0,0.0,0.0,1
14098,23.14,False,Complejo indiferenci,verano,22.431973393758142,4.8167090862989,0.3514060974121094,0.0,2.0,24.6,3.2,0.0,0.0,0.0,1
14098,23.14,False,Complejo indiferenci,verano,22.431973393758142,4.8167090862989,0.3514060974121094,0.0,2.0,24.6,3.2,0.0,0.0,0.0,1
14056,4.84,True,Molisoles,verano,23.582689539591513,5.1581319421529,0.373483657836914,0.2,5.1,28.2,5.6,0.0,0.2,0.0,1
14056,4.84,True,Molisoles,verano,23.582689539591513,5.1581319421529,0.373483657836914,0.2,5.1,28.2,5.6,0.0,0.2,0.0,1
14147,17.55,False,Roca,verano,28.2861152648926,4.4689830392599,0.2584253946940104,0.3,0.7,8.7,1.2,16.7,4.5,10.9,1
14126,35.26,False,Entisoles,verano,30.260399119059286,3.1520165503024997,0.1271826426188151,0.0,2.7,5.7,0.0,5.3,12.9,11.5,1
14098,23.14,False,Complejo indiferenci,verano,28.293846384684286,5.5443588644265995,0.2785269419352214,13.0,6.1,3.8,0.8,2.9,0.4,14.2,1
14098,23.14,False,Complejo indiferenci,verano,28.293846384684286,5.5443588644265995,0.2785269419352214,13.0,6.1,3.8,0.8,2.9,0.4,14.2,1
14091,28.57,False,Molisoles,verano,25.570132191975915,4.986096173524801,0.2857742309570312,0.0,5.0,7.4,1.2,8.6,7.6,19.7,1
14042,27.92,False,Complejo indiferenci,primavera,26.084517415364587,4.0279887616634,0.2941017150878906,0.0,3.5,8.2,0.0,0.0,0.3,11.6,1
06357,17.47,False,Molisoles,verano,18.573772048950218,2.9506189748644,0.3843059539794922,1.4,0.5,6.6,0.0,0.0,0.9,0.0,1
82063,23.73,False,Molisoles,primavera,25.54602457682296,5.4280646145343,0.3407808939615885,0.0,0.0,26.8,0.3,0.0,0.0,12.4,1
22133,29.42,False,Molisoles,primavera,24.952626164754236,5.5075185373424995,0.3158270517985026,0.0,0.0,0.0,0.0,0.0,29.0,20.9,1
22036,40.58,False,Alfisoles,primavera,25.179758326212607,5.1163798198103,0.3177363077799479,0.0,0.0,0.0,0.0,0.0,16.0,20.8,1
22070,62.87,False,Inceptisoles,primavera,24.659006373087607,5.3848503157496,0.3298136393229167,0.0,0.0,0.0,0.0,0.0,23.2,13.5,1
22105,60.12,False,Inceptisoles,primavera,25.110585149129236,4.9897767603397,0.2964623769124349,0.0,0.0,0.0,0.0,0.0,13.8,21.5,1
22112,40.04,False,Inceptisoles,primavera,24.960764185587607,5.901338532567,0.3193143208821614,0.0,0.0,0.0,0.0,0.0,35.3,24.1,1
22112,40.04,False,Inceptisoles,primavera,24.960764185587607,5.901338532567,0.3193143208821614,0.0,0.0,0.0,0.0,0.0,35.3,24.1,1
02014,2.68,True,Miscelaneas,primavera,22.626319503784202,4.5689353719353,0.239169438680013,0.0,0.0,0.9,20.4,0.0,0.0,0.0,1
06028,1.13,True,Miscelaneas,primavera,22.493832524617517,4.8952912911772,0.3597793579101562,0.0,0.0,1.7,30.3,0.0,0.0,0.0,1
22070,62.87,False,Inceptisoles,primavera,24.659006373087607,5.3848503157496,0.3298136393229167,0.0,0.0,0.0,0.0,0.0,23.2,13.5,1
22049,65.96,False,Inceptisoles,primavera,24.76943931579592,5.3792987018823,0.2820638020833333,0.0,0.0,0.0,0.0,0.0,28.2,17.8,1
22070,62.87,False,Inceptisoles,primavera,24.659006373087607,5.3848503157496,0.3298136393229167,0.0,0.0,0.0,0.0,0.0,23.2,13.5,1
22147,46.33,False,Inceptisoles,primavera,24.79922447204592,5.7264193892478,0.3187853495279948,0.0,0.0,0.0,0.0,0.0,33.8,25.6,1
22098,21.35,False,Alfisoles,primavera,24.96987876892092,5.5550001561641,0.309912363688151,0.0,0.0,0.0,0.0,6.3,31.0,22.5,1
22112,40.04,False,Inceptisoles,primavera,24.960764185587607,5.901338532567,0.3193143208821614,0.0,0.0,0.0,0.0,0.0,35.3,24.1,1
78021,4.21,True,Molisoles,invierno,1.0950338999430755,-0.01898035407066345,0.5041700998942057,17.4,1.4,0.0,0.0,0.0,2.1,0.5,1
26070,25.0,False,Molisoles,invierno,3.0047292073567746,0.3884900361299515,0.2150173187255859,0.0,0.0,0.0,0.7,1.4,0.1,0.0,1
26056,0.67,True,Molisoles,invierno,2.5695281982422102,0.21061673760414124,0.4518121083577474,17.8,0.0,3.4,43.1,1.9,0.0,7.3,1
26014,2.82,True,Entisoles,invierno,0.8931772867838959,-0.07679499685764313,0.4770736694335937,48.8,0.0,20.4,81.6,8.9,0.0,7.4,1
26035,1.68,True,Aridisoles,invierno,0.4573048909505246,0.03993697464466095,0.4863471984863281,22.8,0.7,29.4,67.3,13.0,0.0,10.0,1
26014,2.82,True,Entisoles,invierno,0.8931772867838959,-0.07679499685764313,0.4770736694335937,48.8,0.0,20.4,81.6,8.9,0.0,7.4,1
58070,20.32,False,Inceptisoles,invierno,4.427356974283896,-0.6452053785324097,0.4007778167724609,102.9,4.0,35.7,125.3,40.2,14.9,24.8,1
62056,20.64,False,Aridisoles,invierno,2.1164845784505246,-0.2871081233024597,0.3628260294596354,53.2,0.0,13.2,81.8,10.3,0.0,3.7,1
26014,2.82,True,Entisoles,invierno,0.8931772867838959,-0.07679499685764313,0.4770736694335937,48.8,0.0,20.4,81.6,8.9,0.0,7.4,1
26035,1.68,True,Aridisoles,invierno,0.4573048909505246,0.03993697464466095,0.4863471984863281,22.8,0.7,29.4,67.3,13.0,0.0,10.0,1
26014,2.82,True,Entisoles,invierno,0.8931772867838959,-0.07679499685764313,0.4770736694335937,48.8,0.0,20.4,81.6,8.9,0.0,7.4,1
26014,2.82,True,Entisoles,invierno,0.8931772867838959,-0.07679499685764313,0.4770736694335937,48.8,0.0,20.4,81.6,8.9,0.0,7.4,1
62021,0.07,True,Inceptisoles,invierno,0.8957814534505246,-0.08562393486499786,0.4631824493408203,48.8,0.0,20.4,81.6,8.9,0.0,7.4,1
26014,2.82,True,Entisoles,invierno,0.8931772867838959,-0.07679499685764313,0.4770736694335937,48.8,0.0,20.4,81.6,8.9,0.0,7.4,1
26014,2.82,True,Entisoles,invierno,0.8931772867838959,-0.07679499685764313,0.4770736694335937,48.8,0.0,20.4,81.6,8.9,0.0,7.4,1
26014,2.82,True,Entisoles,invierno,0.8931772867838959,-0.07679499685764313,0.4770736694335937,48.8,0.0,20.4,81.6,8.9,0.0,7.4,1
62021,0.07,True,Inceptisoles,invierno,0.8957814534505246,-0.08562393486499786,0.4631824493408203,48.8,0.0,20.4,81.6,8.9,0.0,7.4,1
