,date,rio_id,lat,lon,altura_value,precipitaciones_value
330,2023-11-27,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,0.4
331,2023-11-28,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
332,2023-11-29,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
333,2023-11-30,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.1
334,2023-12-01,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,2.5
335,2023-12-02,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
336,2023-12-03,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
337,2023-12-04,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
338,2023-12-05,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,8.7
339,2023-12-06,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
340,2023-12-07,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,0.0
341,2023-12-08,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,0.4
342,2023-12-09,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,2.4
343,2023-12-10,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,0.0
344,2023-12-11,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
345,2023-12-12,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
346,2023-12-13,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
347,2023-12-14,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,3.2
348,2023-12-15,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
349,2023-12-16,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,5.8
350,2023-12-17,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
351,2023-12-18,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
352,2023-12-19,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.5
353,2023-12-20,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,0.5
354,2023-12-21,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,0.9
355,2023-12-22,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,4.9
356,2023-12-23,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,0.0
357,2023-12-24,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,0.0
358,2023-12-25,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
359,2023-12-26,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
360,2023-12-27,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.5
361,2023-12-28,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
362,2023-12-29,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
363,2023-12-30,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
364,2023-12-31,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,5.0
365,2024-01-01,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
366,2024-01-02,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.3
367,2024-01-03,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,1.8
368,2024-01-04,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
369,2024-01-05,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
370,2024-01-06,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
371,2024-01-07,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
372,2024-01-08,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
373,2024-01-09,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
374,2024-01-10,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
375,2024-01-11,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
376,2024-01-12,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,3.9
377,2024-01-13,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
378,2024-01-14,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
379,2024-01-15,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
380,2024-01-16,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
381,2024-01-17,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
382,2024-01-18,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
383,2024-01-19,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
384,2024-01-20,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
385,2024-01-21,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
386,2024-01-22,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
387,2024-01-23,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
388,2024-01-24,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
389,2024-01-25,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
390,2024-01-26,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
391,2024-01-27,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
392,2024-01-28,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.2
393,2024-01-29,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
394,2024-01-30,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.1
395,2024-01-31,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
396,2024-02-01,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
397,2024-02-02,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
398,2024-02-03,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
399,2024-02-04,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
400,2024-02-05,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
401,2024-02-06,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
402,2024-02-07,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
403,2024-02-08,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.6
404,2024-02-09,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,9.7
405,2024-02-10,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.1
406,2024-02-11,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,7.7
407,2024-02-12,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
408,2024-02-13,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
409,2024-02-14,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
410,2024-02-15,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
411,2024-02-16,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
412,2024-02-17,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
413,2024-02-18,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
414,2024-02-19,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
415,2024-02-20,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,1.6
416,2024-02-21,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.1
417,2024-02-22,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,7.5
418,2024-02-23,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
419,2024-02-24,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
420,2024-02-25,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.3
421,2024-02-26,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
422,2024-02-27,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
423,2024-02-28,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
424,2024-02-29,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,1.7
425,2024-03-01,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
426,2024-03-02,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
427,2024-03-03,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
428,2024-03-04,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
429,2024-03-05,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
430,2024-03-06,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
431,2024-03-07,6746-2123,-36.3977777777778,-67.1402777777778,-0.04,0.0
432,2024-03-08,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,3.1
433,2024-03-09,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
434,2024-03-10,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
435,2024-03-11,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
436,2024-03-12,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
437,2024-03-13,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
438,2024-03-14,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
439,2024-03-15,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
440,2024-03-16,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
441,2024-03-17,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
442,2024-03-18,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
443,2024-03-19,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
444,2024-03-20,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
445,2024-03-21,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
446,2024-03-22,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
447,2024-03-23,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
448,2024-03-24,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
449,2024-03-25,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
450,2024-03-26,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
451,2024-03-27,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
452,2024-03-28,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
453,2024-03-29,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
454,2024-03-30,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
455,2024-03-31,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,2.1
456,2024-04-01,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,1.5
457,2024-04-02,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
458,2024-04-03,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
459,2024-04-04,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
460,2024-04-05,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
461,2024-04-06,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
462,2024-04-07,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
463,2024-04-08,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
464,2024-04-09,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.0
465,2024-04-10,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,2.1
466,2024-04-11,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,0.2
467,2024-04-12,6746-2123,-36.3977777777778,-67.1402777777778,-0.06,4.3
468,2024-04-13,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,36.8
469,2024-04-14,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,22.1
470,2024-04-15,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,32.2
471,2024-04-16,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,0.0
472,2024-04-17,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,0.0
473,2024-04-18,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,0.0
474,2024-04-19,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,0.0
475,2024-04-20,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,0.0
476,2024-04-21,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,0.5
477,2024-04-22,6746-2123,-36.3977777777778,-67.1402777777778,-0.07,1.0
478,2024-04-23,6746-2123,-36.3977777777778,-67.1402777777778,-0.01,0.0
479,2024-04-24,6746-2123,-36.3977777777778,-67.1402777777778,0.2,0.0
480,2024-04-25,6746-2123,-36.3977777777778,-67.1402777777778,0.41,0.0
481,2024-04-26,6746-2123,-36.3977777777778,-67.1402777777778,0.45,0.0
482,2024-04-27,6746-2123,-36.3977777777778,-67.1402777777778,0.46,0.0
483,2024-04-28,6746-2123,-36.3977777777778,-67.1402777777778,0.47,0.0
484,2024-04-29,6746-2123,-36.3977777777778,-67.1402777777778,0.48,0.0
485,2024-04-30,6746-2123,-36.3977777777778,-67.1402777777778,0.49,0.0
486,2024-05-01,6746-2123,-36.3977777777778,-67.1402777777778,0.49,0.0
487,2024-05-02,6746-2123,-36.3977777777778,-67.1402777777778,0.5,0.0
488,2024-05-03,6746-2123,-36.3977777777778,-67.1402777777778,0.52,0.0
489,2024-05-04,6746-2123,-36.3977777777778,-67.1402777777778,0.53,0.0
490,2024-05-05,6746-2123,-36.3977777777778,-67.1402777777778,0.54,0.0
491,2024-05-06,6746-2123,-36.3977777777778,-67.1402777777778,0.52,0.0
492,2024-05-07,6746-2123,-36.3977777777778,-67.1402777777778,0.52,6.1
493,2024-05-08,6746-2123,-36.3977777777778,-67.1402777777778,0.51,0.0
494,2024-05-09,6746-2123,-36.3977777777778,-67.1402777777778,0.5,0.0
495,2024-05-10,6746-2123,-36.3977777777778,-67.1402777777778,0.49,0.0
496,2024-05-11,6746-2123,-36.3977777777778,-67.1402777777778,0.47,0.0
497,2024-05-12,6746-2123,-36.3977777777778,-67.1402777777778,0.47,4.5
498,2024-05-13,6746-2123,-36.3977777777778,-67.1402777777778,0.49,0.3
499,2024-05-14,6746-2123,-36.3977777777778,-67.1402777777778,0.52,0.0
500,2024-05-15,6746-2123,-36.3977777777778,-67.1402777777778,0.53,0.9
501,2024-05-16,6746-2123,-36.3977777777778,-67.1402777777778,0.54,0.7
502,2024-05-17,6746-2123,-36.3977777777778,-67.1402777777778,0.54,0.0
503,2024-05-18,6746-2123,-36.3977777777778,-67.1402777777778,0.56,0.0
504,2024-05-19,6746-2123,-36.3977777777778,-67.1402777777778,0.6,0.0
505,2024-05-20,6746-2123,-36.3977777777778,-67.1402777777778,0.67,0.0
506,2024-05-21,6746-2123,-36.3977777777778,-67.1402777777778,0.71,0.3
507,2024-05-22,6746-2123,-36.3977777777778,-67.1402777777778,0.7,3.5
508,2024-05-23,6746-2123,-36.3977777777778,-67.1402777777778,0.67,3.8
509,2024-05-24,6746-2123,-36.3977777777778,-67.1402777777778,0.66,0.2
510,2024-05-25,6746-2123,-36.3977777777778,-67.1402777777778,0.63,0.3
511,2024-05-26,6746-2123,-36.3977777777778,-67.1402777777778,0.61,0.2
512,2024-05-27,6746-2123,-36.3977777777778,-67.1402777777778,0.6,0.0
513,2024-05-28,6746-2123,-36.3977777777778,-67.1402777777778,0.62,0.0
514,2024-05-29,6746-2123,-36.3977777777778,-67.1402777777778,0.64,0.0
515,2024-05-30,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
516,2024-05-31,6746-2123,-36.3977777777778,-67.1402777777778,0.66,0.0
517,2024-06-01,6746-2123,-36.3977777777778,-67.1402777777778,0.67,0.0
518,2024-06-02,6746-2123,-36.3977777777778,-67.1402777777778,0.67,0.0
519,2024-06-03,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
520,2024-06-04,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
521,2024-06-05,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
522,2024-06-06,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
523,2024-06-07,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
524,2024-06-08,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
525,2024-06-09,6746-2123,-36.3977777777778,-67.1402777777778,0.66,0.4
526,2024-06-10,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
527,2024-06-11,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
528,2024-06-12,6746-2123,-36.3977777777778,-67.1402777777778,0.66,0.0
529,2024-06-13,6746-2123,-36.3977777777778,-67.1402777777778,0.66,0.6
530,2024-06-14,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
531,2024-06-15,6746-2123,-36.3977777777778,-67.1402777777778,0.64,0.0
532,2024-06-16,6746-2123,-36.3977777777778,-67.1402777777778,0.64,0.0
533,2024-06-17,6746-2123,-36.3977777777778,-67.1402777777778,0.64,0.0
534,2024-06-18,6746-2123,-36.3977777777778,-67.1402777777778,0.64,8.1
535,2024-06-19,6746-2123,-36.3977777777778,-67.1402777777778,0.68,0.0
536,2024-06-20,6746-2123,-36.3977777777778,-67.1402777777778,0.71,0.0
537,2024-06-21,6746-2123,-36.3977777777778,-67.1402777777778,0.72,1.3
538,2024-06-22,6746-2123,-36.3977777777778,-67.1402777777778,0.73,0.8
539,2024-06-23,6746-2123,-36.3977777777778,-67.1402777777778,0.72,0.0
540,2024-06-24,6746-2123,-36.3977777777778,-67.1402777777778,0.71,0.0
541,2024-06-25,6746-2123,-36.3977777777778,-67.1402777777778,0.69,0.0
542,2024-06-26,6746-2123,-36.3977777777778,-67.1402777777778,0.68,0.0
543,2024-06-27,6746-2123,-36.3977777777778,-67.1402777777778,0.67,0.0
544,2024-06-28,6746-2123,-36.3977777777778,-67.1402777777778,0.67,0.0
545,2024-06-29,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
546,2024-06-30,6746-2123,-36.3977777777778,-67.1402777777778,0.66,0.0
547,2024-07-01,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
548,2024-07-02,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
549,2024-07-03,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
550,2024-07-04,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
551,2024-07-05,6746-2123,-36.3977777777778,-67.1402777777778,0.64,0.0
552,2024-07-06,6746-2123,-36.3977777777778,-67.1402777777778,0.64,0.0
553,2024-07-07,6746-2123,-36.3977777777778,-67.1402777777778,0.64,0.0
554,2024-07-08,6746-2123,-36.3977777777778,-67.1402777777778,0.63,0.0
555,2024-07-09,6746-2123,-36.3977777777778,-67.1402777777778,0.63,0.0
556,2024-07-10,6746-2123,-36.3977777777778,-67.1402777777778,0.63,0.0
557,2024-07-11,6746-2123,-36.3977777777778,-67.1402777777778,0.63,0.0
558,2024-07-12,6746-2123,-36.3977777777778,-67.1402777777778,0.64,0.0
559,2024-07-13,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
560,2024-07-14,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
561,2024-07-15,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
562,2024-07-16,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
563,2024-07-17,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
564,2024-07-18,6746-2123,-36.3977777777778,-67.1402777777778,0.66,0.0
565,2024-07-19,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
566,2024-07-20,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
567,2024-07-21,6746-2123,-36.3977777777778,-67.1402777777778,0.66,0.0
568,2024-07-22,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
569,2024-07-23,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
570,2024-07-24,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
571,2024-07-25,6746-2123,-36.3977777777778,-67.1402777777778,0.66,0.0
572,2024-07-26,6746-2123,-36.3977777777778,-67.1402777777778,0.67,0.0
573,2024-07-27,6746-2123,-36.3977777777778,-67.1402777777778,0.74,0.0
574,2024-07-28,6746-2123,-36.3977777777778,-67.1402777777778,0.78,0.0
575,2024-07-29,6746-2123,-36.3977777777778,-67.1402777777778,0.78,0.0
576,2024-07-30,6746-2123,-36.3977777777778,-67.1402777777778,0.78,0.0
577,2024-07-31,6746-2123,-36.3977777777778,-67.1402777777778,0.75,0.0
578,2024-08-01,6746-2123,-36.3977777777778,-67.1402777777778,0.73,0.0
579,2024-08-02,6746-2123,-36.3977777777778,-67.1402777777778,0.71,0.0
580,2024-08-03,6746-2123,-36.3977777777778,-67.1402777777778,0.7,0.0
581,2024-08-04,6746-2123,-36.3977777777778,-67.1402777777778,0.69,0.0
582,2024-08-05,6746-2123,-36.3977777777778,-67.1402777777778,0.69,0.0
583,2024-08-06,6746-2123,-36.3977777777778,-67.1402777777778,0.68,1.6
584,2024-08-07,6746-2123,-36.3977777777778,-67.1402777777778,0.67,0.2
585,2024-08-08,6746-2123,-36.3977777777778,-67.1402777777778,0.67,0.0
586,2024-08-09,6746-2123,-36.3977777777778,-67.1402777777778,0.66,0.0
587,2024-08-10,6746-2123,-36.3977777777778,-67.1402777777778,0.68,0.0
588,2024-08-11,6746-2123,-36.3977777777778,-67.1402777777778,0.67,0.0
589,2024-08-12,6746-2123,-36.3977777777778,-67.1402777777778,0.66,0.0
590,2024-08-13,6746-2123,-36.3977777777778,-67.1402777777778,0.68,0.0
591,2024-08-14,6746-2123,-36.3977777777778,-67.1402777777778,0.68,0.0
592,2024-08-15,6746-2123,-36.3977777777778,-67.1402777777778,0.68,0.0
593,2024-08-16,6746-2123,-36.3977777777778,-67.1402777777778,0.67,0.0
594,2024-08-17,6746-2123,-36.3977777777778,-67.1402777777778,0.7,0.0
595,2024-08-18,6746-2123,-36.3977777777778,-67.1402777777778,0.71,0.0
596,2024-08-19,6746-2123,-36.3977777777778,-67.1402777777778,0.73,10.6
597,2024-08-20,6746-2123,-36.3977777777778,-67.1402777777778,0.76,9.0
598,2024-08-21,6746-2123,-36.3977777777778,-67.1402777777778,0.78,1.4
599,2024-08-22,6746-2123,-36.3977777777778,-67.1402777777778,0.75,0.2
600,2024-08-23,6746-2123,-36.3977777777778,-67.1402777777778,0.74,5.0
601,2024-08-24,6746-2123,-36.3977777777778,-67.1402777777778,0.74,0.0
602,2024-08-25,6746-2123,-36.3977777777778,-67.1402777777778,0.73,0.0
603,2024-08-26,6746-2123,-36.3977777777778,-67.1402777777778,0.73,0.0
604,2024-08-27,6746-2123,-36.3977777777778,-67.1402777777778,0.72,0.0
605,2024-08-28,6746-2123,-36.3977777777778,-67.1402777777778,0.69,0.0
606,2024-08-29,6746-2123,-36.3977777777778,-67.1402777777778,0.66,0.0
607,2024-08-30,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
608,2024-08-31,6746-2123,-36.3977777777778,-67.1402777777778,0.66,0.0
609,2024-09-01,6746-2123,-36.3977777777778,-67.1402777777778,0.66,0.0
610,2024-09-02,6746-2123,-36.3977777777778,-67.1402777777778,0.67,0.0
611,2024-09-03,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.0
612,2024-09-04,6746-2123,-36.3977777777778,-67.1402777777778,0.63,0.0
613,2024-09-05,6746-2123,-36.3977777777778,-67.1402777777778,0.62,0.0
614,2024-09-06,6746-2123,-36.3977777777778,-67.1402777777778,0.63,0.1
615,2024-09-07,6746-2123,-36.3977777777778,-67.1402777777778,0.63,0.0
616,2024-09-08,6746-2123,-36.3977777777778,-67.1402777777778,0.64,0.0
617,2024-09-09,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.2
618,2024-09-10,6746-2123,-36.3977777777778,-67.1402777777778,0.64,0.0
619,2024-09-11,6746-2123,-36.3977777777778,-67.1402777777778,0.63,0.0
620,2024-09-12,6746-2123,-36.3977777777778,-67.1402777777778,0.62,0.0
621,2024-09-13,6746-2123,-36.3977777777778,-67.1402777777778,0.62,0.0
622,2024-09-14,6746-2123,-36.3977777777778,-67.1402777777778,0.6,0.0
623,2024-09-15,6746-2123,-36.3977777777778,-67.1402777777778,0.59,0.0
624,2024-09-16,6746-2123,-36.3977777777778,-67.1402777777778,0.58,0.0
625,2024-09-17,6746-2123,-36.3977777777778,-67.1402777777778,0.58,0.0
626,2024-09-18,6746-2123,-36.3977777777778,-67.1402777777778,0.57,0.0
627,2024-09-19,6746-2123,-36.3977777777778,-67.1402777777778,0.57,1.5
628,2024-09-20,6746-2123,-36.3977777777778,-67.1402777777778,0.56,0.0
629,2024-09-21,6746-2123,-36.3977777777778,-67.1402777777778,0.58,0.0
630,2024-09-22,6746-2123,-36.3977777777778,-67.1402777777778,0.57,0.0
631,2024-09-23,6746-2123,-36.3977777777778,-67.1402777777778,0.56,0.0
632,2024-09-24,6746-2123,-36.3977777777778,-67.1402777777778,0.55,0.0
633,2024-09-25,6746-2123,-36.3977777777778,-67.1402777777778,0.57,0.9
634,2024-09-26,6746-2123,-36.3977777777778,-67.1402777777778,0.58,0.0
635,2024-09-27,6746-2123,-36.3977777777778,-67.1402777777778,0.59,0.0
636,2024-09-28,6746-2123,-36.3977777777778,-67.1402777777778,0.58,0.0
637,2024-09-29,6746-2123,-36.3977777777778,-67.1402777777778,0.57,0.0
638,2024-09-30,6746-2123,-36.3977777777778,-67.1402777777778,0.56,0.0
639,2024-10-01,6746-2123,-36.3977777777778,-67.1402777777778,0.56,0.1
640,2024-10-02,6746-2123,-36.3977777777778,-67.1402777777778,0.56,0.0
641,2024-10-03,6746-2123,-36.3977777777778,-67.1402777777778,0.56,0.0
642,2024-10-04,6746-2123,-36.3977777777778,-67.1402777777778,0.58,0.0
643,2024-10-05,6746-2123,-36.3977777777778,-67.1402777777778,0.58,0.0
644,2024-10-06,6746-2123,-36.3977777777778,-67.1402777777778,0.58,0.0
645,2024-10-07,6746-2123,-36.3977777777778,-67.1402777777778,0.56,0.1
646,2024-10-08,6746-2123,-36.3977777777778,-67.1402777777778,0.55,2.0
647,2024-10-09,6746-2123,-36.3977777777778,-67.1402777777778,0.55,0.0
648,2024-10-10,6746-2123,-36.3977777777778,-67.1402777777778,0.57,0.2
649,2024-10-11,6746-2123,-36.3977777777778,-67.1402777777778,0.59,1.1
650,2024-10-12,6746-2123,-36.3977777777778,-67.1402777777778,0.6,0.0
651,2024-10-13,6746-2123,-36.3977777777778,-67.1402777777778,0.62,0.7
652,2024-10-14,6746-2123,-36.3977777777778,-67.1402777777778,0.65,0.2
653,2024-10-15,6746-2123,-36.3977777777778,-67.1402777777778,0.74,0.0
654,2024-10-16,6746-2123,-36.3977777777778,-67.1402777777778,0.86,0.0
655,2024-10-17,6746-2123,-36.3977777777778,-67.1402777777778,0.9,0.0
656,2024-10-18,6746-2123,-36.3977777777778,-67.1402777777778,0.89,0.0
657,2024-10-19,6746-2123,-36.3977777777778,-67.1402777777778,0.91,0.0
658,2024-10-20,6746-2123,-36.3977777777778,-67.1402777777778,0.9,0.5
659,2024-10-21,6746-2123,-36.3977777777778,-67.1402777777778,0.84,0.0
660,2024-10-22,6746-2123,-36.3977777777778,-67.1402777777778,0.78,0.4
661,2024-10-23,6746-2123,-36.3977777777778,-67.1402777777778,0.8,20.2
662,2024-10-24,6746-2123,-36.3977777777778,-67.1402777777778,0.85,0.1
663,2024-10-25,6746-2123,-36.3977777777778,-67.1402777777778,0.78,0.8
664,2024-10-26,6746-2123,-36.3977777777778,-67.1402777777778,0.71,0.0
665,2024-10-27,6746-2123,-36.3977777777778,-67.1402777777778,0.7,0.0
666,2024-10-28,6746-2123,-36.3977777777778,-67.1402777777778,0.71,0.0
