obs_id,timestart,timeend,valor,timeupdate,seriesId,siteCode
25671322243,2025-09-18 00:00:00,2025-09-18 00:00:00,0.66,2025-09-18 18:01:45.740123,8,8
25678429536,2025-09-19 00:00:00,2025-09-19 00:00:00,0.46,2025-09-19 12:01:56.589385,8,8
25671322611,2025-09-18 00:00:00,2025-09-18 00:00:00,8.6,2025-09-18 18:01:46.129692,9,9
25678429676,2025-09-19 00:00:00,2025-09-19 00:00:00,8.4,2025-09-19 12:01:56.830545,9,9
25671322635,2025-09-18 00:00:00,2025-09-18 00:00:00,9.2,2025-09-18 18:01:46.298099,10,10
25678429768,2025-09-19 00:00:00,2025-09-19 00:00:00,9.0,2025-09-19 12:01:56.992864,10,10
25671322691,2025-09-18 00:00:00,2025-09-18 00:00:00,6.3,2025-09-18 18:01:46.480108,11,11
25678429870,2025-09-19 00:00:00,2025-09-19 00:00:00,6.7,2025-09-19 12:01:57.169619,11,11
25671322824,2025-09-18 00:00:00,2025-09-18 00:00:00,6.62,2025-09-18 18:01:46.627003,12,12
25678429953,2025-09-19 00:00:00,2025-09-19 00:00:00,6.7,2025-09-19 12:01:57.352372,12,12
25671322927,2025-09-18 00:00:00,2025-09-18 00:00:00,7.35,2025-09-18 18:01:46.797234,13,13
25678430019,2025-09-19 00:00:00,2025-09-19 00:00:00,7.38,2025-09-19 12:01:57.494087,13,13
25671323011,2025-09-18 00:00:00,2025-09-18 00:00:00,10.0,2025-09-18 18:01:46.957042,14,14
25678430154,2025-09-19 00:00:00,2025-09-19 00:00:00,10.0,2025-09-19 12:01:57.649892,14,14
25671323189,2025-09-18 00:00:00,2025-09-18 00:00:00,0.8,2025-09-18 18:01:47.162326,15,15
25678430302,2025-09-19 00:00:00,2025-09-19 00:00:00,1.1,2025-09-19 12:01:57.846652,15,15
25671323314,2025-09-18 00:00:00,2025-09-18 00:00:00,1.14,2025-09-18 18:01:47.385887,16,16
25678430328,2025-09-19 00:00:00,2025-09-19 00:00:00,1.1,2025-09-19 12:01:58.024188,16,16
25671323507,2025-09-18 00:00:00,2025-09-18 00:00:00,1.91,2025-09-18 18:01:47.687437,17,17
25678430507,2025-09-19 00:00:00,2025-09-19 00:00:00,2.05,2025-09-19 12:01:58.231042,17,17
25671323598,2025-09-18 00:00:00,2025-09-18 00:00:00,1.68,2025-09-18 18:01:47.888114,18,18
25678430561,2025-09-19 00:00:00,2025-09-19 00:00:00,1.87,2025-09-19 12:01:58.416853,18,18
25671323753,2025-09-18 00:00:00,2025-09-18 00:00:00,1.59,2025-09-18 18:01:48.141547,19,19
25678430648,2025-09-19 00:00:00,2025-09-19 00:00:00,1.76,2025-09-19 12:01:58.693578,19,19
25671324072,2025-09-18 00:00:00,2025-09-18 00:00:00,1.58,2025-09-18 18:01:48.59314,20,20
25678430956,2025-09-19 00:00:00,2025-09-19 00:00:00,1.71,2025-09-19 12:01:59.028162,20,20
25671324249,2025-09-18 00:00:00,2025-09-18 00:00:00,1.4,2025-09-18 18:01:48.788746,21,21
25678431091,2025-09-19 00:00:00,2025-09-19 00:00:00,1.6,2025-09-19 12:01:59.196234,21,21
25671324376,2025-09-18 00:00:00,2025-09-18 00:00:00,1.66,2025-09-18 18:01:48.98439,22,22
25678431263,2025-09-19 00:00:00,2025-09-19 00:00:00,1.7,2025-09-19 12:01:59.407597,22,22
25671324499,2025-09-18 00:00:00,2025-09-18 00:00:00,1.93,2025-09-18 18:01:49.205416,23,23
25678431348,2025-09-19 00:00:00,2025-09-19 00:00:00,1.87,2025-09-19 12:01:59.601667,23,23
25671324627,2025-09-18 00:00:00,2025-09-18 00:00:00,1.73,2025-09-18 18:01:49.449421,24,24
25678431527,2025-09-19 00:00:00,2025-09-19 00:00:00,1.6,2025-09-19 12:01:59.820623,24,24
25671324794,2025-09-18 00:00:00,2025-09-18 00:00:00,1.74,2025-09-18 18:01:49.676111,25,25
25678431661,2025-09-19 00:00:00,2025-09-19 00:00:00,1.63,2025-09-19 12:02:00.038851,25,25
25671324972,2025-09-18 00:00:00,2025-09-18 00:00:00,2.19,2025-09-18 18:01:49.884892,26,26
25678431773,2025-09-19 00:00:00,2025-09-19 00:00:00,2.08,2025-09-19 12:02:00.247306,26,26
25671325095,2025-09-18 00:00:00,2025-09-18 00:00:00,2.34,2025-09-18 18:01:50.097107,27,27
25678431884,2025-09-19 00:00:00,2025-09-19 00:00:00,2.34,2025-09-19 12:02:00.45693,27,27
25671325201,2025-09-18 00:00:00,2025-09-18 00:00:00,1.85,2025-09-18 18:01:50.292674,28,28
25678432026,2025-09-19 00:00:00,2025-09-19 00:00:00,1.78,2025-09-19 12:02:00.6633,28,28
25671325345,2025-09-18 00:00:00,2025-09-18 00:00:00,1.39,2025-09-18 18:01:50.515177,29,29
25678432133,2025-09-19 00:00:00,2025-09-19 00:00:00,1.37,2025-09-19 12:02:00.870588,29,29
25671325533,2025-09-18 00:00:00,2025-09-18 00:00:00,1.59,2025-09-18 18:01:50.80062,30,30
25678432278,2025-09-19 00:00:00,2025-09-19 00:00:00,1.62,2025-09-19 12:02:01.162051,30,30
25671325732,2025-09-18 00:00:00,2025-09-18 00:00:00,1.67,2025-09-18 18:01:51.076771,31,31
25678432409,2025-09-19 00:00:00,2025-09-19 00:00:00,1.69,2025-09-19 12:02:01.409707,31,31
25671325843,2025-09-18 00:00:00,2025-09-18 00:00:00,2.38,2025-09-18 18:01:51.291463,32,32
25678432588,2025-09-19 00:00:00,2025-09-19 00:00:00,2.38,2025-09-19 12:02:01.631059,32,32
25671326021,2025-09-18 00:00:00,2025-09-18 00:00:00,1.38,2025-09-18 18:01:51.470868,33,33
25678432767,2025-09-19 00:00:00,2025-09-19 00:00:00,1.42,2025-09-19 12:02:01.922499,33,33
25671326184,2025-09-18 00:00:00,2025-09-18 00:00:00,1.33,2025-09-18 18:01:51.695295,34,34
25678432846,2025-09-19 00:00:00,2025-09-19 00:00:00,1.33,2025-09-19 12:02:02.24081,34,34
25671326305,2025-09-18 00:00:00,2025-09-18 00:00:00,0.96,2025-09-18 18:01:51.996906,35,35
25678433043,2025-09-19 00:00:00,2025-09-19 00:00:00,1.07,2025-09-19 12:02:02.626795,35,35
25671326422,2025-09-18 00:00:00,2025-09-18 00:00:00,0.86,2025-09-18 18:01:52.161601,36,36
25678433235,2025-09-19 00:00:00,2025-09-19 00:00:00,0.97,2025-09-19 12:02:02.908894,36,36
25671326600,2025-09-18 00:00:00,2025-09-18 00:00:00,0.8,2025-09-18 18:01:52.354637,37,37
25678433337,2025-09-19 00:00:00,2025-09-19 00:00:00,0.85,2025-09-19 12:02:03.240926,37,37
25671326719,2025-09-18 00:00:00,2025-09-18 00:00:00,0.74,2025-09-18 18:01:52.557282,38,38
25678433508,2025-09-19 00:00:00,2025-09-19 00:00:00,0.77,2025-09-19 12:02:03.58115,38,38
25671326816,2025-09-18 00:00:00,2025-09-18 00:00:00,0.7,2025-09-18 18:01:52.746589,39,39
25678433584,2025-09-19 00:00:00,2025-09-19 00:00:00,0.72,2025-09-19 12:02:03.829292,39,39
25678433637,2025-09-19 00:00:00,2025-09-19 00:00:00,0.43,2025-09-19 12:02:03.976836,40,40
25671327037,2025-09-18 00:00:00,2025-09-18 00:00:00,0.15,2025-09-18 18:01:53.011846,41,41
25678433789,2025-09-19 00:00:00,2025-09-19 00:00:00,0.05,2025-09-19 12:02:04.104205,41,41
25671327137,2025-09-18 00:00:00,2025-09-18 00:00:00,0.3,2025-09-18 18:01:53.146837,42,42
25678433843,2025-09-19 00:00:00,2025-09-19 00:00:00,0.4,2025-09-19 12:02:04.231437,42,42
25671327265,2025-09-18 00:00:00,2025-09-18 00:00:00,1.2,2025-09-18 18:01:53.304177,43,43
25678433918,2025-09-19 00:00:00,2025-09-19 00:00:00,1.26,2025-09-19 12:02:04.363433,43,43
25671327328,2025-09-18 00:00:00,2025-09-18 00:00:00,1.62,2025-09-18 18:01:53.441805,44,44
25678434017,2025-09-19 00:00:00,2025-09-19 00:00:00,1.6,2025-09-19 12:02:04.502946,44,44
25671327464,2025-09-18 00:00:00,2025-09-18 00:00:00,0.35,2025-09-18 18:01:53.560214,45,45
25678434065,2025-09-19 00:00:00,2025-09-19 00:00:00,0.05,2025-09-19 12:02:04.607461,45,45
25671327520,2025-09-18 00:00:00,2025-09-18 00:00:00,1.16,2025-09-18 18:01:53.69585,46,46
25678434201,2025-09-19 00:00:00,2025-09-19 00:00:00,1.16,2025-09-19 12:02:04.747105,46,46
25671327662,2025-09-18 00:00:00,2025-09-18 00:00:00,1.0,2025-09-18 18:01:53.815623,48,48
25678434257,2025-09-19 00:00:00,2025-09-19 00:00:00,0.95,2025-09-19 12:02:04.861872,48,48
25671327681,2025-09-18 00:00:00,2025-09-18 00:00:00,0.8,2025-09-18 18:01:53.919131,49,49
25678434311,2025-09-19 00:00:00,2025-09-19 00:00:00,0.5,2025-09-19 12:02:04.990875,49,49
25671327787,2025-09-18 00:00:00,2025-09-18 00:00:00,0.6,2025-09-18 18:01:54.029378,50,50
25678434437,2025-09-19 00:00:00,2025-09-19 00:00:00,0.5,2025-09-19 12:02:05.097295,50,50
25671327873,2025-09-18 00:00:00,2025-09-18 00:00:00,1.4,2025-09-18 18:01:54.135097,51,51
25678434463,2025-09-19 00:00:00,2025-09-19 00:00:00,1.5,2025-09-19 12:02:05.202018,51,51
25671329333,2025-09-18 04:45:00,2025-09-18 04:45:00,1.78,2025-09-18 18:01:54.870472,52,52
25671329334,2025-09-18 05:45:00,2025-09-18 05:45:00,1.7,2025-09-18 18:01:54.870472,52,52
25671329336,2025-09-18 06:45:00,2025-09-18 06:45:00,1.53,2025-09-18 18:01:54.870472,52,52
25671329337,2025-09-18 07:45:00,2025-09-18 07:45:00,1.36,2025-09-18 18:01:54.870472,52,52
25671329338,2025-09-18 08:45:00,2025-09-18 08:45:00,1.22,2025-09-18 18:01:54.870472,52,52
25671329339,2025-09-18 09:45:00,2025-09-18 09:45:00,1.07,2025-09-18 18:01:54.870472,52,52
25671329340,2025-09-18 10:45:00,2025-09-18 10:45:00,0.95,2025-09-18 18:01:54.870472,52,52
25671329341,2025-09-18 11:45:00,2025-09-18 11:45:00,0.83,2025-09-18 18:01:54.870472,52,52
25671329342,2025-09-18 12:45:00,2025-09-18 12:45:00,0.74,2025-09-18 18:01:54.870472,52,52
25671329343,2025-09-18 13:45:00,2025-09-18 13:45:00,0.67,2025-09-18 18:01:54.870472,52,52
25671329344,2025-09-18 14:45:00,2025-09-18 14:45:00,0.68,2025-09-18 18:01:54.870472,52,52
25671329345,2025-09-18 15:45:00,2025-09-18 15:45:00,0.77,2025-09-18 18:01:54.870472,52,52
25671329346,2025-09-18 16:45:00,2025-09-18 16:45:00,0.91,2025-09-18 18:01:54.870472,52,52
25673692373,2025-09-18 17:45:00,2025-09-18 17:45:00,0.92,2025-09-19 00:01:56.553803,52,52
25673692374,2025-09-18 18:45:00,2025-09-18 18:45:00,0.99,2025-09-19 00:01:56.553803,52,52
25673692375,2025-09-18 19:45:00,2025-09-18 19:45:00,0.88,2025-09-19 00:01:56.553803,52,52
25673692376,2025-09-18 20:45:00,2025-09-18 20:45:00,0.8,2025-09-19 00:01:56.553803,52,52
25673692377,2025-09-18 21:45:00,2025-09-18 21:45:00,0.71,2025-09-19 00:01:56.553803,52,52
25673692378,2025-09-18 22:45:00,2025-09-18 22:45:00,0.64,2025-09-19 00:01:56.553803,52,52
25676067075,2025-09-18 23:45:00,2025-09-18 23:45:00,0.58,2025-09-19 06:01:53.516496,52,52
25676067085,2025-09-19 00:45:00,2025-09-19 00:45:00,0.56,2025-09-19 06:01:53.516496,52,52
25676067095,2025-09-19 01:45:00,2025-09-19 01:45:00,0.76,2025-09-19 06:01:53.516496,52,52
25676067106,2025-09-19 02:45:00,2025-09-19 02:45:00,1.08,2025-09-19 06:01:53.516496,52,52
25676067116,2025-09-19 03:45:00,2025-09-19 03:45:00,1.26,2025-09-19 06:01:53.516496,52,52
25676067126,2025-09-19 04:45:00,2025-09-19 04:45:00,1.39,2025-09-19 06:01:53.516496,52,52
25678435423,2025-09-19 05:45:00,2025-09-19 05:45:00,1.47,2025-09-19 12:02:06.005106,52,52
25678435427,2025-09-19 06:45:00,2025-09-19 06:45:00,1.42,2025-09-19 12:02:06.005106,52,52
25678435431,2025-09-19 07:45:00,2025-09-19 07:45:00,1.29,2025-09-19 12:02:06.005106,52,52
25678435435,2025-09-19 08:45:00,2025-09-19 08:45:00,1.15,2025-09-19 12:02:06.005106,52,52
25678435439,2025-09-19 09:45:00,2025-09-19 09:45:00,1.02,2025-09-19 12:02:06.005106,52,52
25678435443,2025-09-19 10:45:00,2025-09-19 10:45:00,0.88,2025-09-19 12:02:06.005106,52,52
25680812557,2025-09-19 11:45:00,2025-09-19 11:45:00,0.79,2025-09-19 18:01:53.802337,52,52
25680812558,2025-09-19 12:45:00,2025-09-19 12:45:00,0.78,2025-09-19 18:01:53.802337,52,52
25680812559,2025-09-19 13:45:00,2025-09-19 13:45:00,0.71,2025-09-19 18:01:53.802337,52,52
25680812560,2025-09-19 14:45:00,2025-09-19 14:45:00,0.7,2025-09-19 18:01:53.802337,52,52
25680812563,2025-09-19 15:45:00,2025-09-19 15:45:00,0.78,2025-09-19 18:01:53.802337,52,52
25680812571,2025-09-19 16:45:00,2025-09-19 16:45:00,0.96,2025-09-19 18:01:53.802337,52,52
25671330061,2025-09-18 00:00:00,2025-09-18 00:00:00,1.0,2025-09-18 18:01:57.135689,53,53
25678435864,2025-09-19 00:00:00,2025-09-19 00:00:00,0.6,2025-09-19 12:02:07.81007,53,53
25671330137,2025-09-18 00:00:00,2025-09-18 00:00:00,0.6,2025-09-18 18:01:57.247663,54,54
25678435936,2025-09-19 00:00:00,2025-09-19 00:00:00,0.4,2025-09-19 12:02:07.949456,54,54
25671330423,2025-09-18 00:00:00,2025-09-18 00:00:00,2.3,2025-09-18 18:01:57.66129,57,57
25678436276,2025-09-19 00:00:00,2025-09-19 00:00:00,2.25,2025-09-19 12:02:08.391852,57,57
25671330527,2025-09-18 00:00:00,2025-09-18 00:00:00,2.05,2025-09-18 18:01:57.835946,58,58
25678436409,2025-09-19 00:00:00,2025-09-19 00:00:00,2.05,2025-09-19 12:02:08.569759,58,58
25671330642,2025-09-18 00:00:00,2025-09-18 00:00:00,1.92,2025-09-18 18:01:57.940686,59,59
25678436554,2025-09-19 00:00:00,2025-09-19 00:00:00,2.1,2025-09-19 12:02:08.680838,59,59
25671330711,2025-09-18 00:00:00,2025-09-18 00:00:00,2.8,2025-09-18 18:01:58.049655,60,60
25678436567,2025-09-19 00:00:00,2025-09-19 00:00:00,2.1,2025-09-19 12:02:08.785965,60,60
25671330830,2025-09-18 00:00:00,2025-09-18 00:00:00,2.45,2025-09-18 18:01:58.184046,61,61
25678436679,2025-09-19 00:00:00,2025-09-19 00:00:00,2.05,2025-09-19 12:02:08.904839,61,61
25671330918,2025-09-18 00:00:00,2025-09-18 00:00:00,3.55,2025-09-18 18:01:58.36672,63,63
25678436806,2025-09-19 00:00:00,2025-09-19 00:00:00,3.4,2025-09-19 12:02:09.112985,63,63
25671331100,2025-09-18 00:00:00,2025-09-18 00:00:00,2.62,2025-09-18 18:01:58.616874,65,65
25678436980,2025-09-19 00:00:00,2025-09-19 00:00:00,2.36,2025-09-19 12:02:09.371935,65,65
25671331277,2025-09-18 00:00:00,2025-09-18 00:00:00,2.72,2025-09-18 18:01:58.818026,66,66
25678437054,2025-09-19 00:00:00,2025-09-19 00:00:00,2.66,2025-09-19 12:02:09.607106,66,66
25671331446,2025-09-18 00:00:00,2025-09-18 00:00:00,3.3,2025-09-18 18:01:59.001998,67,67
25678437230,2025-09-19 00:00:00,2025-09-19 00:00:00,3.39,2025-09-19 12:02:09.76456,67,67
25671331593,2025-09-18 00:00:00,2025-09-18 00:00:00,4.58,2025-09-18 18:01:59.248399,68,68
25678437297,2025-09-19 00:00:00,2025-09-19 00:00:00,4.61,2025-09-19 12:02:09.957151,68,68
25671331783,2025-09-18 00:00:00,2025-09-18 00:00:00,5.94,2025-09-18 18:01:59.471389,69,69
25678437491,2025-09-19 00:00:00,2025-09-19 00:00:00,5.7,2025-09-19 12:02:10.203132,69,69
25671331854,2025-09-18 00:00:00,2025-09-18 00:00:00,5.55,2025-09-18 18:01:59.579694,70,70
25678437592,2025-09-19 00:00:00,2025-09-19 00:00:00,5.2,2025-09-19 12:02:10.385404,70,70
25671331975,2025-09-18 00:00:00,2025-09-18 00:00:00,5.44,2025-09-18 18:01:59.734739,71,71
25678437638,2025-09-19 00:00:00,2025-09-19 00:00:00,5.15,2025-09-19 12:02:10.526226,71,71
25671332154,2025-09-18 00:00:00,2025-09-18 00:00:00,5.31,2025-09-18 18:01:59.912895,72,72
25678437802,2025-09-19 00:00:00,2025-09-19 00:00:00,4.89,2025-09-19 12:02:10.736019,72,72
25671332339,2025-09-18 00:00:00,2025-09-18 00:00:00,4.83,2025-09-18 18:02:00.18049,73,73
25678437927,2025-09-19 00:00:00,2025-09-19 00:00:00,4.57,2025-09-19 12:02:10.973129,73,73
25671332482,2025-09-18 00:00:00,2025-09-18 00:00:00,4.63,2025-09-18 18:02:00.374217,74,74
25678438055,2025-09-19 00:00:00,2025-09-19 00:00:00,4.25,2025-09-19 12:02:11.114675,74,74
25671332636,2025-09-18 00:00:00,2025-09-18 00:00:00,9.24,2025-09-18 18:02:00.576466,75,75
25678438162,2025-09-19 00:00:00,2025-09-19 00:00:00,9.08,2025-09-19 12:02:11.253688,75,75
25671332807,2025-09-18 00:00:00,2025-09-18 00:00:00,35.16,2025-09-18 18:02:00.799364,77,77
25678438256,2025-09-19 00:00:00,2025-09-19 00:00:00,35.01,2025-09-19 12:02:11.430289,77,77
25671332954,2025-09-18 00:00:00,2025-09-18 00:00:00,10.66,2025-09-18 18:02:01.011097,78,78
25678438431,2025-09-19 00:00:00,2025-09-19 00:00:00,10.41,2025-09-19 12:02:11.629471,78,78
25671333104,2025-09-18 00:00:00,2025-09-18 00:00:00,7.56,2025-09-18 18:02:01.232467,79,79
25678438616,2025-09-19 00:00:00,2025-09-19 00:00:00,7.5,2025-09-19 12:02:11.884651,79,79
25671333299,2025-09-18 00:00:00,2025-09-18 00:00:00,4.38,2025-09-18 18:02:01.486905,80,80
25678438744,2025-09-19 00:00:00,2025-09-19 00:00:00,4.3,2025-09-19 12:02:12.080454,80,80
25671333401,2025-09-18 00:00:00,2025-09-18 00:00:00,3.3,2025-09-18 18:02:01.654203,81,81
25678438844,2025-09-19 00:00:00,2025-09-19 00:00:00,3.32,2025-09-19 12:02:12.262797,81,81
25671333561,2025-09-18 00:00:00,2025-09-18 00:00:00,2.36,2025-09-18 18:02:01.824393,82,82
25678439021,2025-09-19 00:00:00,2025-09-19 00:00:00,2.58,2025-09-19 12:02:12.423742,82,82
25671333651,2025-09-18 00:00:00,2025-09-18 00:00:00,1.58,2025-09-18 18:02:01.982253,84,84
25678439158,2025-09-19 00:00:00,2025-09-19 00:00:00,1.68,2025-09-19 12:02:12.559654,84,84
25671334637,2025-09-18 00:00:00,2025-09-18 00:00:00,0.74,2025-09-18 18:02:02.844367,85,85
25671334638,2025-09-18 04:45:00,2025-09-18 04:45:00,1.64,2025-09-18 18:02:02.844367,85,85
25671334639,2025-09-18 05:45:00,2025-09-18 05:45:00,1.48,2025-09-18 18:02:02.844367,85,85
25671334640,2025-09-18 06:45:00,2025-09-18 06:45:00,1.3,2025-09-18 18:02:02.844367,85,85
25671334641,2025-09-18 07:45:00,2025-09-18 07:45:00,1.16,2025-09-18 18:02:02.844367,85,85
25671334642,2025-09-18 08:45:00,2025-09-18 08:45:00,1.0,2025-09-18 18:02:02.844367,85,85
25671334643,2025-09-18 09:45:00,2025-09-18 09:45:00,0.84,2025-09-18 18:02:02.844367,85,85
25671334644,2025-09-18 10:45:00,2025-09-18 10:45:00,0.71,2025-09-18 18:02:02.844367,85,85
25671334645,2025-09-18 11:45:00,2025-09-18 11:45:00,0.61,2025-09-18 18:02:02.844367,85,85
25671334646,2025-09-18 12:45:00,2025-09-18 12:45:00,0.55,2025-09-18 18:02:02.844367,85,85
25671334647,2025-09-18 13:45:00,2025-09-18 13:45:00,0.57,2025-09-18 18:02:02.844367,85,85
25671334648,2025-09-18 14:45:00,2025-09-18 14:45:00,0.64,2025-09-18 18:02:02.844367,85,85
25671334649,2025-09-18 15:45:00,2025-09-18 15:45:00,0.74,2025-09-18 18:02:02.844367,85,85
25671334650,2025-09-18 16:45:00,2025-09-18 16:45:00,0.78,2025-09-18 18:02:02.844367,85,85
25673697487,2025-09-18 17:45:00,2025-09-18 17:45:00,0.85,2025-09-19 00:02:04.311474,85,85
25673697488,2025-09-18 18:45:00,2025-09-18 18:45:00,0.77,2025-09-19 00:02:04.311474,85,85
25673697489,2025-09-18 19:45:00,2025-09-18 19:45:00,0.7,2025-09-19 00:02:04.311474,85,85
25673697490,2025-09-18 20:45:00,2025-09-18 20:45:00,0.61,2025-09-19 00:02:04.311474,85,85
25673697491,2025-09-18 21:45:00,2025-09-18 21:45:00,0.53,2025-09-19 00:02:04.311474,85,85
25673697492,2025-09-18 22:45:00,2025-09-18 22:45:00,0.46,2025-09-19 00:02:04.311474,85,85
25676071961,2025-09-18 23:45:00,2025-09-18 23:45:00,0.46,2025-09-19 06:02:00.553223,85,85
25678440202,2025-09-19 00:00:00,2025-09-19 00:00:00,0.94,2025-09-19 12:02:13.423505,85,85
25676071962,2025-09-19 00:45:00,2025-09-19 00:45:00,0.72,2025-09-19 06:02:00.553223,85,85
25676071963,2025-09-19 01:45:00,2025-09-19 01:45:00,0.94,2025-09-19 06:02:00.553223,85,85
25676071964,2025-09-19 02:45:00,2025-09-19 02:45:00,1.12,2025-09-19 06:02:00.553223,85,85
25676071965,2025-09-19 03:45:00,2025-09-19 03:45:00,1.27,2025-09-19 06:02:00.553223,85,85
25676071966,2025-09-19 04:45:00,2025-09-19 04:45:00,1.35,2025-09-19 06:02:00.553223,85,85
25678440208,2025-09-19 05:45:00,2025-09-19 05:45:00,1.34,2025-09-19 12:02:13.423505,85,85
25678440209,2025-09-19 06:45:00,2025-09-19 06:45:00,1.23,2025-09-19 12:02:13.423505,85,85
25678440210,2025-09-19 07:45:00,2025-09-19 07:45:00,1.09,2025-09-19 12:02:13.423505,85,85
25678440211,2025-09-19 08:45:00,2025-09-19 08:45:00,0.88,2025-09-19 12:02:13.423505,85,85
25678440212,2025-09-19 09:45:00,2025-09-19 09:45:00,0.71,2025-09-19 12:02:13.423505,85,85
25678440215,2025-09-19 10:45:00,2025-09-19 10:45:00,0.6,2025-09-19 12:02:13.423505,85,85
25680817822,2025-09-19 11:45:00,2025-09-19 11:45:00,0.5,2025-09-19 18:02:01.164626,85,85
25680817827,2025-09-19 12:45:00,2025-09-19 12:45:00,0.52,2025-09-19 18:02:01.164626,85,85
25680817833,2025-09-19 13:45:00,2025-09-19 13:45:00,0.51,2025-09-19 18:02:01.164626,85,85
25680817838,2025-09-19 14:45:00,2025-09-19 14:45:00,0.54,2025-09-19 18:02:01.164626,85,85
25680817843,2025-09-19 15:45:00,2025-09-19 15:45:00,0.83,2025-09-19 18:02:01.164626,85,85
25680817849,2025-09-19 16:45:00,2025-09-19 16:45:00,0.92,2025-09-19 18:02:01.164626,85,85
25671334715,2025-09-18 00:00:00,2025-09-18 00:00:00,0.6,2025-09-18 18:02:03.722117,86,86
25678440392,2025-09-19 00:00:00,2025-09-19 00:00:00,1.35,2025-09-19 12:02:14.249137,86,86
25671334849,2025-09-18 00:00:00,2025-09-18 00:00:00,1.68,2025-09-18 18:02:03.996708,99,99
25678440630,2025-09-19 00:00:00,2025-09-19 00:00:00,1.82,2025-09-19 12:02:14.613076,99,99
25670592658,2025-09-18 00:45:10,2025-09-18 00:45:10,0.61,2025-09-18 16:02:17.924406,3278,1696
25670592659,2025-09-18 01:45:10,2025-09-18 01:45:10,0.61,2025-09-18 16:02:17.924406,3278,1696
25670592660,2025-09-18 02:45:10,2025-09-18 02:45:10,0.61,2025-09-18 16:02:17.924406,3278,1696
25670592661,2025-09-18 03:45:10,2025-09-18 03:45:10,0.63,2025-09-18 16:02:17.924406,3278,1696
25670592662,2025-09-18 04:45:10,2025-09-18 04:45:10,0.71,2025-09-18 16:02:17.924406,3278,1696
25670592663,2025-09-18 05:45:10,2025-09-18 05:45:10,0.84,2025-09-18 16:02:17.924406,3278,1696
25670592664,2025-09-18 06:45:10,2025-09-18 06:45:10,0.97,2025-09-18 16:02:17.924406,3278,1696
25670592665,2025-09-18 07:45:10,2025-09-18 07:45:10,1.03,2025-09-18 16:02:17.924406,3278,1696
25670592666,2025-09-18 08:45:10,2025-09-18 08:45:10,1.04,2025-09-18 16:02:17.924406,3278,1696
25670592667,2025-09-18 09:45:10,2025-09-18 09:45:10,0.99,2025-09-18 16:02:17.924406,3278,1696
25670592668,2025-09-18 10:45:10,2025-09-18 10:45:10,0.95,2025-09-18 16:02:17.924406,3278,1696
25670592669,2025-09-18 11:45:10,2025-09-18 11:45:10,0.91,2025-09-18 16:02:17.924406,3278,1696
25670592670,2025-09-18 12:45:10,2025-09-18 12:45:10,0.88,2025-09-18 16:02:17.924406,3278,1696
25671341495,2025-09-18 13:45:10,2025-09-18 13:45:10,0.85,2025-09-18 18:02:24.526256,3278,1696
25671341496,2025-09-18 14:45:10,2025-09-18 14:45:10,0.82,2025-09-18 18:02:24.526256,3278,1696
25671341497,2025-09-18 15:45:10,2025-09-18 15:45:10,0.8,2025-09-18 18:02:24.526256,3278,1696
25671341498,2025-09-18 16:45:10,2025-09-18 16:45:10,0.77,2025-09-18 18:02:24.526256,3278,1696
25672910187,2025-09-18 17:45:10,2025-09-18 17:45:10,0.73,2025-09-18 22:02:25.062968,3278,1696
25672910188,2025-09-18 18:45:10,2025-09-18 18:45:10,0.69,2025-09-18 22:02:25.062968,3278,1696
25672910189,2025-09-18 19:45:10,2025-09-18 19:45:10,0.68,2025-09-18 22:02:25.062968,3278,1696
25672910190,2025-09-18 20:45:10,2025-09-18 20:45:10,0.67,2025-09-18 22:02:25.062968,3278,1696
25674496342,2025-09-18 21:45:10,2025-09-18 21:45:10,0.67,2025-09-19 02:02:22.404623,3278,1696
25674496343,2025-09-18 22:45:10,2025-09-18 22:45:10,0.67,2025-09-19 02:02:22.404623,3278,1696
25674496344,2025-09-18 23:45:10,2025-09-18 23:45:10,0.65,2025-09-19 02:02:22.404623,3278,1696
25674496345,2025-09-19 00:45:10,2025-09-19 00:45:10,0.63,2025-09-19 02:02:22.404623,3278,1696
25676083316,2025-09-19 01:45:10,2025-09-19 01:45:10,0.61,2025-09-19 06:02:30.020755,3278,1696
25676083317,2025-09-19 02:45:10,2025-09-19 02:45:10,0.59,2025-09-19 06:02:30.020755,3278,1696
25676083318,2025-09-19 03:45:10,2025-09-19 03:45:10,0.57,2025-09-19 06:02:30.020755,3278,1696
25676083319,2025-09-19 04:45:10,2025-09-19 04:45:10,0.54,2025-09-19 06:02:30.020755,3278,1696
25677658506,2025-09-19 05:45:10,2025-09-19 05:45:10,0.54,2025-09-19 10:02:24.72196,3278,1696
25677658507,2025-09-19 06:45:10,2025-09-19 06:45:10,0.6,2025-09-19 10:02:24.72196,3278,1696
25677658508,2025-09-19 07:45:10,2025-09-19 07:45:10,0.71,2025-09-19 10:02:24.72196,3278,1696
25677658509,2025-09-19 08:45:10,2025-09-19 08:45:10,0.8,2025-09-19 10:02:24.72196,3278,1696
25679242530,2025-09-19 09:45:10,2025-09-19 09:45:10,0.83,2025-09-19 14:02:18.597154,3278,1696
25679242531,2025-09-19 10:45:10,2025-09-19 10:45:10,0.82,2025-09-19 14:02:18.597154,3278,1696
