date,dewpoint_temperature_2m,surface_pressure,surface_solar_radiation_downwards_sum,temperature_2m,u_component_of_wind_10m,v_component_of_wind_10m,localidad,lat_lon
2021-05-26,277.9070936838786,100849.75992838542,9904692.0,286.35864384969074,5.072537104288737,-3.1700541178385415,Bahía Blanca,"-38.7196, -62.2683"
2021-05-27,280.68932978312176,100209.52034505208,6629748.0,288.3883171081543,4.652835210164388,-4.194289525349935,Bahía Blanca,"-38.7196, -62.2683"
2021-05-28,278.3241844177246,99796.4990234375,8736124.0,287.0735575358073,5.832314173380534,0.5950311024983724,Bahía Blanca,"-38.7196, -62.2683"
2021-05-29,272.97394371032715,101124.1279296875,10164128.0,280.70434951782227,4.9612782796223955,1.6688117980957031,Bahía Blanca,"-38.7196, -62.2683"
2021-05-30,274.0826943715413,101307.00016276042,9774140.0,281.3215986887614,4.722899754842122,-2.830774943033854,Bahía Blanca,"-38.7196, -62.2683"
2021-05-31,278.6684341430664,100714.16048177083,7267800.0,286.12451871236163,5.306138356526692,-2.4833831787109375,Bahía Blanca,"-38.7196, -62.2683"
2021-06-01,282.9596169789632,100113.60205078125,5672004.0,288.6352996826172,6.767346779505412,-1.627722144126892,Bahía Blanca,"-38.7196, -62.2683"
2021-06-02,277.8249937693278,101094.87760416667,8700668.0,282.8597825368245,2.6506990989049277,1.1146291097005208,Bahía Blanca,"-38.7196, -62.2683"
2021-06-03,279.3322474161784,100592.29768880208,6978620.0,286.54537137349445,2.7759056091308594,-4.93988851706187,Bahía Blanca,"-38.7196, -62.2683"
2021-06-04,281.39776674906415,100594.5517578125,8288416.0,286.939214070638,2.314551035563151,-0.7932154337565104,Bahía Blanca,"-38.7196, -62.2683"
2021-06-05,277.1470489501953,101350.0390625,9567304.0,283.14766629536945,4.216058691342671,-0.44647979736328125,Bahía Blanca,"-38.7196, -62.2683"
2021-06-06,273.772606531779,101766.1884765625,7623440.0,281.5174020131429,1.100555419921875,-2.7141188780466714,Bahía Blanca,"-38.7196, -62.2683"
2021-06-07,275.8684660593669,101549.13118489583,7971048.0,283.62529309590656,2.023972829182943,-5.245407422383626,Bahía Blanca,"-38.7196, -62.2683"
2021-06-08,279.40040016174316,101322.75862630208,9174776.0,284.29599889119464,1.9951801300048828,-6.684582392374675,Bahía Blanca,"-38.7196, -62.2683"
2021-06-09,283.04222933451337,101200.51236979167,5313084.0,286.34776306152344,1.4419129292170207,-5.81408937772115,Bahía Blanca,"-38.7196, -62.2683"
2021-06-10,277.11746470133465,101617.0751953125,9316632.0,284.82287470499676,5.048909505208333,-0.14541073640187582,Bahía Blanca,"-38.7196, -62.2683"
2021-06-11,275.41846084594727,101411.37646484375,7890140.0,283.98662757873535,4.525539398193359,-2.9192875226338706,Bahía Blanca,"-38.7196, -62.2683"
2021-06-12,281.1999289194743,100782.43831380208,8925224.0,288.3489634195964,4.605105717976888,-3.2834328015645347,Bahía Blanca,"-38.7196, -62.2683"
2021-06-13,282.5752607981364,100799.43131510417,8730504.0,286.77299372355145,2.7820135752360025,-2.6426331599553428,Bahía Blanca,"-38.7196, -62.2683"
2021-06-14,277.0834509531657,102005.51578776042,8813624.0,282.03160285949707,2.815861384073893,3.645167907079061,Bahía Blanca,"-38.7196, -62.2683"
2021-06-15,273.3795102437337,102806.77506510417,8898608.0,278.98864301045734,2.2438602447509766,2.2499310970306396,Bahía Blanca,"-38.7196, -62.2683"
2021-06-16,276.09790484110516,103004.78922526042,5530100.0,279.14977073669434,1.390045166015625,1.1724170446395874,Bahía Blanca,"-38.7196, -62.2683"
2021-06-17,274.5417995452881,102903.89404296875,3922012.0,279.7050431569417,-0.05092493693033854,0.9606377681096395,Bahía Blanca,"-38.7196, -62.2683"
2021-06-18,275.3117497762044,102694.61637369792,5030112.0,278.6788698832194,-0.16401163736979166,-0.800269881884257,Bahía Blanca,"-38.7196, -62.2683"
2021-06-19,276.1499163309733,102343.92545572917,4361844.0,279.2583001454671,0.4339758555094401,-2.4134546915690103,Bahía Blanca,"-38.7196, -62.2683"
2021-06-20,276.54409917195636,101801.48063151042,8828196.0,280.921812693278,1.9420477549235027,-3.5890687306722007,Bahía Blanca,"-38.7196, -62.2683"
2021-06-21,277.13196245829266,101623.47672526042,8911976.0,282.06046803792316,1.8741976420084636,-5.083423733711243,Bahía Blanca,"-38.7196, -62.2683"
2021-06-22,279.23360506693524,101631.10904947917,6661708.0,282.4933725992839,0.30504480997721356,-5.386374314626058,Bahía Blanca,"-38.7196, -62.2683"
2021-06-23,280.6891492207845,101146.08089192708,3011148.0,284.6774501800537,0.30628331502278644,-5.304522713025411,Bahía Blanca,"-38.7196, -62.2683"
2021-06-24,278.3666591644287,100921.37451171875,8680852.0,283.6986389160156,5.090542475382487,-1.3140153487523396,Bahía Blanca,"-38.7196, -62.2683"
2021-06-25,277.74405034383136,100848.51774088542,4040420.0,283.5023053487142,4.362592697143555,-2.5222460428873696,Bahía Blanca,"-38.7196, -62.2683"
2021-06-26,274.71989313761395,101665.55452473958,7727872.0,280.0665480295817,3.446019490559896,1.9335880279541016,Bahía Blanca,"-38.7196, -62.2683"
2021-06-27,276.15197308858234,102009.51188151042,5158048.0,279.44180234273273,3.693354924519857,5.659756978352864,Bahía Blanca,"-38.7196, -62.2683"
2021-06-28,275.78021176656085,102389.46337890625,5352064.0,279.84372329711914,2.9736366271972656,4.335721333821614,Bahía Blanca,"-38.7196, -62.2683"
2021-06-29,273.5027395884196,102450.60677083333,9268828.0,278.24723561604816,1.8007322947184246,-0.9554192225138346,Bahía Blanca,"-38.7196, -62.2683"
2021-06-30,272.80110867818195,101704.77376302083,6858448.0,280.5273380279541,1.3092399835586548,-6.233200828234355,Bahía Blanca,"-38.7196, -62.2683"
2021-07-01,274.3252805074056,101303.66813151042,6991292.0,282.13312339782715,2.979360580444336,-5.820745944976807,Bahía Blanca,"-38.7196, -62.2683"
2021-07-02,274.2780303955078,101548.90657552083,9400764.0,281.5021165211995,5.393852869669597,-2.1798479557037354,Bahía Blanca,"-38.7196, -62.2683"
2021-07-03,273.5802065531413,101511.77669270833,9267048.0,284.2177200317383,5.573682149251302,-3.7597036759058633,Bahía Blanca,"-38.7196, -62.2683"
2021-07-04,274.4971173604329,101494.15836588542,9238232.0,284.98417472839355,1.9680391947428386,-4.852510452270508,Bahía Blanca,"-38.7196, -62.2683"
2021-07-05,277.7034969329834,101665.57796223958,9377220.0,284.6510257720947,1.4350911776224773,-5.21580445766449,Bahía Blanca,"-38.7196, -62.2683"
2021-07-06,277.3473815917969,101317.10205078125,9177566.0,285.4634844462077,0.5400505065917969,-5.678537567456563,Bahía Blanca,"-38.7196, -62.2683"
2021-07-07,279.06711133321124,101340.87923177083,9361386.0,284.43803787231445,3.107128143310547,-2.4030277331670127,Bahía Blanca,"-38.7196, -62.2683"
2021-07-08,280.7993412017822,101176.4365234375,6819380.0,285.0131441752116,1.1426804860432942,-4.6076341072718305,Bahía Blanca,"-38.7196, -62.2683"
2021-07-09,284.27014287312824,100757.86214192708,8258892.0,287.92120361328125,2.5158907572428384,-2.782041629155477,Bahía Blanca,"-38.7196, -62.2683"
2021-07-10,272.7801284790039,101272.93408203125,9770016.0,283.54782740275067,6.491720835367839,-0.32523345947265625,Bahía Blanca,"-38.7196, -62.2683"
2021-07-11,270.08450253804523,101053.55436197917,9856868.0,283.5294443766276,4.298632939656575,-3.8338536421457925,Bahía Blanca,"-38.7196, -62.2683"
2021-07-12,274.13609313964844,101038.44075520833,8965582.0,282.0688012440999,2.3536434173583984,-1.976746956507365,Bahía Blanca,"-38.7196, -62.2683"
2021-07-13,274.9401963551839,101682.8291015625,9896878.0,279.607380549113,0.2437737782796224,-1.1905711491902669,Bahía Blanca,"-38.7196, -62.2683"
2021-07-14,274.75234031677246,101773.63216145833,9255544.0,280.3917770385742,0.6088377634684244,-3.24337907632192,Bahía Blanca,"-38.7196, -62.2683"
2021-07-15,274.47449684143066,101536.41373697917,10074358.0,280.7071812947591,3.6639633178710938,-1.7990362644195557,Bahía Blanca,"-38.7196, -62.2683"
2021-07-16,273.4441452026367,100958.52685546875,9043508.0,281.84334500630695,3.698359807332357,-2.615493138631185,Bahía Blanca,"-38.7196, -62.2683"
2021-07-17,272.1445369720459,101546.51936848958,6692632.0,279.87134488423663,6.180644353230794,3.1767705281575522,Bahía Blanca,"-38.7196, -62.2683"
2021-07-18,275.6303113301595,102464.9853515625,7944574.0,280.1035213470459,3.8530686696370444,2.9796577294667563,Bahía Blanca,"-38.7196, -62.2683"
2021-07-19,271.1461868286133,101918.34879557292,10139898.0,280.9482771555583,3.139017105102539,-4.862641453742981,Bahía Blanca,"-38.7196, -62.2683"
2021-07-20,273.03979047139484,101285.96012369792,9927276.0,284.5565649668376,3.551088333129883,-3.1434874137242637,Bahía Blanca,"-38.7196, -62.2683"
2021-07-21,276.46681213378906,101494.23111979167,8430732.0,283.3018213907878,-1.2532304128011067,-2.9994850158691406,Bahía Blanca,"-38.7196, -62.2683"
2021-07-22,277.6084391276042,101361.27376302083,10101274.0,285.4858907063802,2.124577840169271,-4.502402623494466,Bahía Blanca,"-38.7196, -62.2683"
2021-07-23,277.62761243184406,101264.10595703125,10491986.0,284.49009195963544,1.2779382069905598,-0.4278641144434611,Bahía Blanca,"-38.7196, -62.2683"
2021-07-24,276.27013969421387,101669.70458984375,6836470.0,281.17676798502606,-3.62626584370931,1.3760557572046916,Bahía Blanca,"-38.7196, -62.2683"
2021-07-25,275.63140805562335,100979.70524088542,10307188.0,282.1075967152913,1.4827442169189453,0.9155042966206869,Bahía Blanca,"-38.7196, -62.2683"
2021-07-26,270.1731135050456,101579.12337239583,11075868.0,279.6112353006999,4.403372446695964,2.421635309855143,Bahía Blanca,"-38.7196, -62.2683"
2021-07-27,270.58501116434735,101999.35074869792,7795724.0,279.70272572835285,5.802521387736003,5.027091344197591,Bahía Blanca,"-38.7196, -62.2683"
2021-07-28,273.729700088501,102580.04720052083,7124256.0,279.46325429280597,3.5915959676106772,2.9404560724894204,Bahía Blanca,"-38.7196, -62.2683"
2021-07-29,270.6800181070964,101964.04752604167,11485960.0,281.4622097015381,3.8257853190104165,-3.6399810711542764,Bahía Blanca,"-38.7196, -62.2683"
2021-07-30,270.2787335713704,101414.57600911458,11840512.0,284.2337245941162,3.622186024983724,-6.98853341738383,Bahía Blanca,"-38.7196, -62.2683"
2021-07-31,275.50829124450684,102285.4091796875,10306748.0,282.7202008565267,-0.8001225789388021,1.389068603515625,Bahía Blanca,"-38.7196, -62.2683"
2021-08-01,273.93470001220703,102908.47802734375,11980178.0,280.58170954386395,0.011766433715820312,-2.321802337964376,Bahía Blanca,"-38.7196, -62.2683"
2021-08-02,274.9927686055501,102139.09619140625,12011186.0,285.28158442179364,2.8681036631266275,-6.310262481371562,Bahía Blanca,"-38.7196, -62.2683"
2021-08-03,276.07564544677734,102115.88916015625,11963990.0,285.5255476633708,1.138027826944987,-2.2037248611450195,Bahía Blanca,"-38.7196, -62.2683"
2021-08-04,277.26421546936035,102218.36653645833,12162874.0,285.97262636820477,0.5576629638671875,-4.000183741251628,Bahía Blanca,"-38.7196, -62.2683"
2021-08-05,275.85527928670246,101590.63151041667,12661704.0,288.1124496459961,1.6086737314860027,-8.54554776350657,Bahía Blanca,"-38.7196, -62.2683"
2021-08-06,280.83832995096844,101200.53922526042,10640148.0,288.4108066558838,2.3053112030029297,-6.179127812385559,Bahía Blanca,"-38.7196, -62.2683"
2021-08-07,278.55583635965985,101152.978515625,12388320.0,286.0412247975667,1.0915724436442058,-0.05925901730855306,Bahía Blanca,"-38.7196, -62.2683"
2021-08-08,275.7280267079671,102079.75260416667,9808214.0,281.78274472554523,-2.3252334594726562,1.121145486831665,Bahía Blanca,"-38.7196, -62.2683"
2021-08-09,275.5426826477051,102751.78483072917,12158040.0,280.8757667541504,-1.7749837239583333,1.4645131429036458,Bahía Blanca,"-38.7196, -62.2683"
2021-08-10,271.06054814656574,102271.07063802083,13288884.0,280.6064821879069,2.4055252075195312,-2.695758899052938,Bahía Blanca,"-38.7196, -62.2683"
2021-08-11,276.070281346639,102670.4853515625,6109290.0,280.9820194244385,-0.09341939290364583,3.4072442849477134,Bahía Blanca,"-38.7196, -62.2683"
2021-08-12,273.62135060628253,102664.75016276042,13761904.0,279.8680585225423,0.4541619618733724,-2.6767259438832602,Bahía Blanca,"-38.7196, -62.2683"
2021-08-13,274.9016621907552,102275.13606770833,13756328.0,282.3021653493245,1.6690610249837239,-5.442313194274902,Bahía Blanca,"-38.7196, -62.2683"
2021-08-14,274.70767148335773,101733.20833333333,13928716.0,284.6651102701823,2.514826456705729,-5.4810450077056885,Bahía Blanca,"-38.7196, -62.2683"
2021-08-15,273.98835309346515,101336.81266276042,13947570.0,286.161616007487,1.3990917205810547,-5.7836339473724365,Bahía Blanca,"-38.7196, -62.2683"
2021-08-16,277.4208342234294,100582.181640625,11978850.0,287.4324843088786,2.001469294230143,-6.954290231068929,Bahía Blanca,"-38.7196, -62.2683"
2021-08-17,274.77353795369464,100910.53434244792,10687834.0,287.74564997355145,3.050001780192057,-2.9475802183151245,Bahía Blanca,"-38.7196, -62.2683"
2021-08-18,278.26834805806476,100580.22135416667,12661382.0,288.47072156270343,1.4915663401285808,-1.889180024464925,Bahía Blanca,"-38.7196, -62.2683"
2021-08-19,278.084815343221,100447.73388671875,12306532.0,287.4937934875488,4.038227717081706,-1.8328064282735188,Bahía Blanca,"-38.7196, -62.2683"
2021-08-20,272.4289042154948,101023.76155598958,14443632.0,284.97513516743976,5.414422353108724,-0.5477505127588908,Bahía Blanca,"-38.7196, -62.2683"
2021-08-21,278.28224690755206,101238.49007161458,4131750.0,281.5568733215332,-3.8094856341679892,-0.4150814215342204,Bahía Blanca,"-38.7196, -62.2683"
2021-08-22,274.62917073567706,100248.54329427083,14217452.0,284.8264954884847,4.427624662717183,-2.7508962551752725,Bahía Blanca,"-38.7196, -62.2683"
2021-08-23,268.5523045857747,100903.498046875,15735240.0,282.346741994222,6.394496242205302,-0.0023370981216430664,Bahía Blanca,"-38.7196, -62.2683"
2021-08-24,268.58666801452637,101205.85042317708,15931152.0,280.77354494730633,3.3688011169433594,-1.4373506307601929,Bahía Blanca,"-38.7196, -62.2683"
2021-08-25,271.3981291453044,101005.72916666667,15277670.0,283.26818974812824,4.495375951131185,-3.137549122174581,Bahía Blanca,"-38.7196, -62.2683"
2021-08-26,269.94106419881183,100742.59000651042,9400640.0,283.931453704834,6.750665028889974,-3.081460158030192,Bahía Blanca,"-38.7196, -62.2683"
2021-08-27,269.19258944193524,101492.02278645833,15954530.0,282.3995825449626,3.7845484415690103,-0.6671424309412638,Bahía Blanca,"-38.7196, -62.2683"
2021-08-28,273.4113572438558,101472.09163411458,15609302.0,287.1095136006673,2.3247013092041016,-3.908167759577433,Bahía Blanca,"-38.7196, -62.2683"
2021-08-29,277.89731152852374,101679.90185546875,15854848.0,290.4835427602132,1.025607426961263,-5.04114298025767,Bahía Blanca,"-38.7196, -62.2683"
2021-08-30,280.35792350769043,101079.43017578125,14754066.0,292.2541872660319,0.7807451883951823,-7.526069204012553,Bahía Blanca,"-38.7196, -62.2683"
2021-08-31,285.2955888112386,101007.63330078125,11180176.0,290.90342203776044,-1.1083799997965496,-0.8917616208394369,Bahía Blanca,"-38.7196, -62.2683"
2021-09-01,284.5365702311198,101386.9326171875,10926254.0,286.62828127543133,-3.5560328165690103,3.359095056851705,Bahía Blanca,"-38.7196, -62.2683"
2021-09-02,280.7143834431966,102001.09895833333,14264506.0,285.2255032857259,-4.677578608194987,1.4774523973464966,Bahía Blanca,"-38.7196, -62.2683"
2021-09-03,280.74109840393066,101725.44417317708,12875296.0,285.958828608195,-1.3602434794108074,-3.3663406372070312,Bahía Blanca,"-38.7196, -62.2683"
2021-09-04,283.3131726582845,101318.36800130208,4977518.0,287.8673095703125,0.678643544514974,-3.1773147583007812,Bahía Blanca,"-38.7196, -62.2683"
2021-09-05,282.52004369099933,101471.56803385417,15347392.0,286.83107503255206,1.8103713989257812,-3.49114990234375,Bahía Blanca,"-38.7196, -62.2683"
2021-09-06,280.3254222869873,101500.15625,16279638.0,287.2224114735921,-1.2701307932535808,-2.5411652326583862,Bahía Blanca,"-38.7196, -62.2683"
2021-09-07,283.145211537679,101637.98030598958,3742598.0,286.1157054901123,-4.528165181477864,-0.3839255968729655,Bahía Blanca,"-38.7196, -62.2683"
2021-09-08,282.4457416534424,101823.07698567708,2375746.0,283.89342816670734,-5.523544947306315,6.022298494974772,Bahía Blanca,"-38.7196, -62.2683"
2021-09-09,281.85455894470215,101745.12076822917,11855940.0,284.4421215057373,-1.9418398539225261,4.655845284461975,Bahía Blanca,"-38.7196, -62.2683"
2021-09-10,281.00696563720703,101617.87027994792,14410174.0,284.908208211263,-1.3693211873372395,-1.7167176802953084,Bahía Blanca,"-38.7196, -62.2683"
2021-09-11,281.77533594767254,100829.89469401042,15227850.0,287.2699788411458,-0.9830144246419271,-6.602549235026042,Bahía Blanca,"-38.7196, -62.2683"
2021-09-12,280.6417878468831,100260.31526692708,14976570.0,289.73708788553876,2.900244394938151,-4.046617428461711,Bahía Blanca,"-38.7196, -62.2683"
2021-09-13,275.50037892659503,101132.87076822917,8686508.0,286.2295564015706,3.8953577677408853,-1.0081794659296672,Bahía Blanca,"-38.7196, -62.2683"
2021-09-14,274.67725499471027,101507.96598307292,18756116.0,283.54124387105304,2.550405502319336,0.5782683690388998,Bahía Blanca,"-38.7196, -62.2683"
2021-09-15,275.0061734517415,101413.72932942708,19572146.0,285.4619770050049,4.8334700266520185,-2.698101361592611,Bahía Blanca,"-38.7196, -62.2683"
2021-09-16,276.87648010253906,101686.9697265625,19930042.0,288.315949122111,3.533695856730143,-3.715277830759684,Bahía Blanca,"-38.7196, -62.2683"
2021-09-17,278.4111150105794,101137.86067708333,20146804.0,290.9050235748291,3.2026494344075522,-5.857152620951335,Bahía Blanca,"-38.7196, -62.2683"
2021-09-18,281.3829689025879,101137.2919921875,19533622.0,289.39089330037433,-0.15083821614583334,-1.0164237419764202,Bahía Blanca,"-38.7196, -62.2683"
2021-09-19,284.63584836324054,101088.74886067708,7343458.0,287.7858346303304,-1.1164124806722004,0.8671023448308309,Bahía Blanca,"-38.7196, -62.2683"
2021-09-20,281.228240331014,102018.11442057292,20024770.0,285.77391242980957,-1.1816946665445964,4.244228998819987,Bahía Blanca,"-38.7196, -62.2683"
2021-09-21,276.40161323547363,102528.9736328125,21205244.0,284.91832542419434,-0.5783910353978475,-2.1372858683268228,Bahía Blanca,"-38.7196, -62.2683"
2021-09-22,277.09130160013837,102009.22786458333,10987969.75,284.86111068725586,-0.2753944396972656,-5.588081995646159,Bahía Blanca,"-38.7196, -62.2683"
2021-09-23,280.52627881368,101802.8173828125,21149618.300048828,287.3012580871582,2.8953380584716797,-4.415966033935547,Bahía Blanca,"-38.7196, -62.2683"
2021-09-24,282.18908882141113,101781.91455078125,21291835.8125,289.95928319295246,0.7792893648147583,-5.102631251017253,Bahía Blanca,"-38.7196, -62.2683"
2021-09-25,281.9314765930176,101128.56494140625,21816233.375,290.77159690856934,0.008756001790364584,-8.39698306719462,Bahía Blanca,"-38.7196, -62.2683"
2021-09-26,277.7868843078613,101399.92073567708,19408144.875,288.20487149556476,1.2681459585825603,0.894490639368693,Bahía Blanca,"-38.7196, -62.2683"
2021-09-27,274.8096243540446,102016.0830078125,22611774.3125,284.02353795369464,-2.9247665405273438,-0.463168462117513,Bahía Blanca,"-38.7196, -62.2683"
2021-09-28,276.48997497558594,101928.81477864583,22215913.125,286.264310836792,0.8943983713785807,-2.2663701375325522,Bahía Blanca,"-38.7196, -62.2683"
2021-09-29,280.45585950215656,101305.1806640625,16720643.875,288.2554308573405,-0.2742125193277995,-5.8663331270217896,Bahía Blanca,"-38.7196, -62.2683"
2021-09-30,280.037353515625,100465.03385416667,18459661.875,290.7777805328369,4.410224278767903,-3.1784533659617105,Bahía Blanca,"-38.7196, -62.2683"
2021-10-01,274.21458117167157,101072.83935546875,22278423.0,288.1746660868327,3.8025506337483725,-0.2852107683817546,Bahía Blanca,"-38.7196, -62.2683"
2021-10-02,276.4571940104167,100621.53369140625,16141045.3125,287.0316918690999,3.472675323486328,-1.4714667002360027,Bahía Blanca,"-38.7196, -62.2683"
2021-10-03,273.6288293202718,101237.482421875,19635355.6875,284.5315856933594,4.838489890098572,1.9235970576604207,Bahía Blanca,"-38.7196, -62.2683"
2021-10-04,274.942179997762,101184.80680338542,23785544.0,286.1894728342692,1.8056583404541016,-1.2373036940892537,Bahía Blanca,"-38.7196, -62.2683"
2021-10-05,277.2186819712321,100991.6279296875,17215141.4375,287.3777141571045,0.7158902486165365,-1.2937171459197998,Bahía Blanca,"-38.7196, -62.2683"
2021-10-06,274.44073994954425,102135.66015625,20361422.625,283.3280143737793,1.2142257690429688,4.826323588689168,Bahía Blanca,"-38.7196, -62.2683"
2021-10-07,273.40331840515137,101862.36555989583,24870521.08984375,284.6316884358724,0.8023319244384766,-2.878976821899414,Bahía Blanca,"-38.7196, -62.2683"
2021-10-08,277.6685263315837,101590.39697265625,23473043.8125,287.37020047505695,-0.05324363708496094,-2.2831023534139,Bahía Blanca,"-38.7196, -62.2683"
2021-10-09,279.5003178914388,101670.93098958333,24940107.063964844,289.60206921895343,0.2046667734781901,-2.990769068400065,Bahía Blanca,"-38.7196, -62.2683"
2021-10-10,280.00532086690265,101528.32373046875,23911726.0,290.23288599650067,-0.15687052408854166,-3.517151872316996,Bahía Blanca,"-38.7196, -62.2683"
2021-10-11,283.51009305318195,101353.32389322917,24594686.0,292.78394508361816,1.0779552459716797,-4.454294919967651,Bahía Blanca,"-38.7196, -62.2683"
2021-10-12,283.9504865010579,101044.2548828125,21297004.0,292.3056271870931,-0.9369004567464193,-4.01384421189626,Bahía Blanca,"-38.7196, -62.2683"
2021-10-13,285.1823501586914,100536.87483723958,21595456.0,292.8582255045573,1.537367542584737,-2.059896230697632,Bahía Blanca,"-38.7196, -62.2683"
2021-10-14,280.99674161275226,100260.22542317708,9988164.0,288.74272473653156,3.653575897216797,-0.7246838808059692,Bahía Blanca,"-38.7196, -62.2683"
2021-10-15,273.2223256429036,101607.43880208333,26837176.0,285.58258120218915,3.2987060546875,-2.1034175157546997,Bahía Blanca,"-38.7196, -62.2683"
2021-10-16,273.72096888224286,101557.12386067708,26480008.0,289.3743890126546,4.272935231526692,-4.2031774918238325,Bahía Blanca,"-38.7196, -62.2683"
2021-10-17,277.844181060791,101533.5810546875,24754328.0,289.18959045410156,-0.9773654937744141,1.1247992118199666,Bahía Blanca,"-38.7196, -62.2683"
2021-10-18,276.3195406595866,101928.98583984375,26788024.0,289.1665388743083,1.2306073506673176,-2.355558435122172,Bahía Blanca,"-38.7196, -62.2683"
2021-10-19,276.80873616536456,101622.37093098958,26529260.0,293.18529256184894,1.592092514038086,-4.250863989194234,Bahía Blanca,"-38.7196, -62.2683"
2021-10-20,279.89869689941406,101357.24430338542,26643208.0,294.2725830078125,-1.1451727549235027,-5.594993511835734,Bahía Blanca,"-38.7196, -62.2683"
2021-10-21,282.7608070373535,100778.63216145833,23448416.0,295.6600761413574,1.539192835489909,-3.8164096673329673,Bahía Blanca,"-38.7196, -62.2683"
2021-10-22,281.2554066975911,101111.40055338542,20107324.0,288.032169342041,-2.4128360748291016,3.4860385258992515,Bahía Blanca,"-38.7196, -62.2683"
2021-10-23,278.4369653065999,100694.91422526042,24041528.0,287.89709599812824,2.0248635609944663,0.659922202428182,Bahía Blanca,"-38.7196, -62.2683"
2021-10-24,274.31029319763184,100541.82926432292,27779136.0,290.6959851582845,4.963593165079753,-1.9364314874013264,Bahía Blanca,"-38.7196, -62.2683"
2021-10-25,276.1758454640706,100196.44677734375,27387536.0,295.3860861460368,7.033339182535808,2.3958727518717446,Bahía Blanca,"-38.7196, -62.2683"
2021-10-26,277.71574211120605,100680.20914713542,28327020.0,296.18282254536945,5.189573923746745,-2.597579836845398,Bahía Blanca,"-38.7196, -62.2683"
2021-10-27,281.17951647440594,101086.91227213542,27884288.0,299.0382995605469,0.3539390563964844,-2.172176996866862,Bahía Blanca,"-38.7196, -62.2683"
2021-10-28,282.47960154215497,101291.21826171875,24005876.0,302.80044682820636,0.7292728424072266,-7.852647145589192,Bahía Blanca,"-38.7196, -62.2683"
2021-10-29,284.6998291015625,101097.35026041667,27439096.0,302.49600156148273,-0.20479838053385416,-6.795864224433899,Bahía Blanca,"-38.7196, -62.2683"
2021-10-30,283.3608868916829,101312.69563802083,20817704.0,294.4309075673421,-1.1025498708089192,1.1583302815755208,Bahía Blanca,"-38.7196, -62.2683"
2021-10-31,280.1423918406169,102188.44189453125,11821024.0,286.83534876505536,-3.0821402072906494,5.8323038419087725,Bahía Blanca,"-38.7196, -62.2683"
2021-11-01,280.9919268290202,101888.20686848958,15951368.0,288.43340555826825,-2.8447873989741006,0.5400784810384115,Bahía Blanca,"-38.7196, -62.2683"
2021-11-02,284.68120129903156,101385.46012369792,21914800.0,291.90769449869794,0.3746376037597656,-2.741199493408203,Bahía Blanca,"-38.7196, -62.2683"
2021-11-03,286.8081289927165,100734.68489583333,28740960.0,295.110564549764,-0.13728205362955728,-5.2184978723526,Bahía Blanca,"-38.7196, -62.2683"
2021-11-04,283.79557100931805,100962.82242838542,6604152.0,289.42653401692706,1.9899044036865234,0.5747533639272054,Bahía Blanca,"-38.7196, -62.2683"
2021-11-05,277.9620717366536,102034.22379557292,29945128.0,287.9813226064046,-0.13364664713541666,1.476685603459676,Bahía Blanca,"-38.7196, -62.2683"
2021-11-06,275.1374320983887,102216.01806640625,25510580.0,289.02624384562176,-1.4885241190592449,-2.112243096033732,Bahía Blanca,"-38.7196, -62.2683"
2021-11-07,280.08863639831543,101442.60888671875,28266792.0,290.7597300211589,1.332943598429362,-2.005739370981852,Bahía Blanca,"-38.7196, -62.2683"
2021-11-08,283.06547355651855,101213.36686197917,27507300.0,293.56875864664715,-0.5942254066467285,0.23755391438802084,Bahía Blanca,"-38.7196, -62.2683"
2021-11-09,282.04367446899414,101873.38834635417,29441492.0,290.3756020863851,-5.597471237182617,1.6004791259765625,Bahía Blanca,"-38.7196, -62.2683"
2021-11-10,282.2949415842692,101562.84847005208,22661084.0,293.01176770528156,-2.213548024495443,-3.810995101928711,Bahía Blanca,"-38.7196, -62.2683"
2021-11-11,285.9656982421875,101600.49202473958,24704548.0,296.19216601053876,-0.9385032653808594,-5.151115616162618,Bahía Blanca,"-38.7196, -62.2683"
2021-11-12,284.9698321024577,101368.37076822917,20370152.0,295.99844678243,-0.6126632690429688,-6.79543673992157,Bahía Blanca,"-38.7196, -62.2683"
2021-11-13,285.77159372965497,100659.88509114583,7118804.0,293.2017936706543,-0.41853968302408856,-4.7456150849660235,Bahía Blanca,"-38.7196, -62.2683"
2021-11-14,278.7003033955892,100566.02311197917,31016336.0,292.0111509958903,6.3606211344401045,-1.1616808573404949,Bahía Blanca,"-38.7196, -62.2683"
2021-11-15,281.8186518351237,100736.76529947917,19784932.0,291.18079058329266,0.38138898213704425,-0.7928702036539713,Bahía Blanca,"-38.7196, -62.2683"
2021-11-16,279.4389451344808,102042.76171875,26569240.0,286.68897374471027,-1.8261502583821614,5.930932362874349,Bahía Blanca,"-38.7196, -62.2683"
2021-11-17,276.1928068796794,101433.63460286458,31957916.0,289.0842113494873,3.161916732788086,-3.239079793294271,Bahía Blanca,"-38.7196, -62.2683"
2021-11-18,280.2151533762614,100712.0966796875,28930664.0,292.33789761861163,1.4217840830485027,-0.706658681233724,Bahía Blanca,"-38.7196, -62.2683"
2021-11-19,280.9950663248698,101390.7109375,31513828.0,290.1978467305501,-2.2989705403645835,0.8019810517628988,Bahía Blanca,"-38.7196, -62.2683"
